,date,month,year,instruments,volume
49,2020-02-01,2,2020,Strip Bond Trading (coupons and residuals)_Retail Clients,307.924321
98,2020-03-01,3,2020,Municipal bonds_Anonymous Systems: IDBBs and ATSs,373.3855
110,2020-03-01,3,2020,Municipal bonds_Banks,134.03
122,2020-03-01,3,2020,Municipal bonds_Institutional Clients,1124.993669
86,2020-03-01,3,2020,Municipal bonds_Investment Dealers,133.0665
158,2020-03-01,3,2020,Municipal bonds_Issuer,3.017
146,2020-03-01,3,2020,Municipal bonds_Non-Residents,503.7346
134,2020-03-01,3,2020,Municipal bonds_Retail Clients,177.302967
14,2020-03-01,3,2020,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,128.444694
26,2020-03-01,3,2020,Strip Bond Trading (coupons and residuals)_Banks,96.155757
38,2020-03-01,3,2020,Strip Bond Trading (coupons and residuals)_Institutional Clients,3938.919901
2,2020-03-01,3,2020,Strip Bond Trading (coupons and residuals)_Investment Dealers,49.978993
74,2020-03-01,3,2020,Strip Bond Trading (coupons and residuals)_Issuer,0
62,2020-03-01,3,2020,Strip Bond Trading (coupons and residuals)_Non-Residents,475.023349
50,2020-03-01,3,2020,Strip Bond Trading (coupons and residuals)_Retail Clients,490.434219
99,2020-04-01,4,2020,Municipal bonds_Anonymous Systems: IDBBs and ATSs,647.2795
111,2020-04-01,4,2020,Municipal bonds_Banks,136.3875
123,2020-04-01,4,2020,Municipal bonds_Institutional Clients,1687.666819
87,2020-04-01,4,2020,Municipal bonds_Investment Dealers,227.875
159,2020-04-01,4,2020,Municipal bonds_Issuer,62.854
147,2020-04-01,4,2020,Municipal bonds_Non-Residents,350.1377
135,2020-04-01,4,2020,Municipal bonds_Retail Clients,122.952724
15,2020-04-01,4,2020,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,1.835254
27,2020-04-01,4,2020,Strip Bond Trading (coupons and residuals)_Banks,15.525834
39,2020-04-01,4,2020,Strip Bond Trading (coupons and residuals)_Institutional Clients,3471.326341
3,2020-04-01,4,2020,Strip Bond Trading (coupons and residuals)_Investment Dealers,102.412795
75,2020-04-01,4,2020,Strip Bond Trading (coupons and residuals)_Issuer,20
63,2020-04-01,4,2020,Strip Bond Trading (coupons and residuals)_Non-Residents,192.181109
51,2020-04-01,4,2020,Strip Bond Trading (coupons and residuals)_Retail Clients,433.703175
100,2020-05-01,5,2020,Municipal bonds_Anonymous Systems: IDBBs and ATSs,809.026
112,2020-05-01,5,2020,Municipal bonds_Banks,262.274
124,2020-05-01,5,2020,Municipal bonds_Institutional Clients,2570.179
88,2020-05-01,5,2020,Municipal bonds_Investment Dealers,396.218
160,2020-05-01,5,2020,Municipal bonds_Issuer,42.402
148,2020-05-01,5,2020,Municipal bonds_Non-Residents,152.3584
136,2020-05-01,5,2020,Municipal bonds_Retail Clients,127.985968
16,2020-05-01,5,2020,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,33.262744
28,2020-05-01,5,2020,Strip Bond Trading (coupons and residuals)_Banks,46.480166
40,2020-05-01,5,2020,Strip Bond Trading (coupons and residuals)_Institutional Clients,4110.905796
4,2020-05-01,5,2020,Strip Bond Trading (coupons and residuals)_Investment Dealers,46.109914
76,2020-05-01,5,2020,Strip Bond Trading (coupons and residuals)_Issuer,56
64,2020-05-01,5,2020,Strip Bond Trading (coupons and residuals)_Non-Residents,242.981022
52,2020-05-01,5,2020,Strip Bond Trading (coupons and residuals)_Retail Clients,425.967013
101,2020-06-01,6,2020,Municipal bonds_Anonymous Systems: IDBBs and ATSs,1303.1275
113,2020-06-01,6,2020,Municipal bonds_Banks,166.0105
125,2020-06-01,6,2020,Municipal bonds_Institutional Clients,1906.746999
89,2020-06-01,6,2020,Municipal bonds_Investment Dealers,547.476
161,2020-06-01,6,2020,Municipal bonds_Issuer,16.972
149,2020-06-01,6,2020,Municipal bonds_Non-Residents,282.3191
137,2020-06-01,6,2020,Municipal bonds_Retail Clients,517.193696
17,2020-06-01,6,2020,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,201.34581
29,2020-06-01,6,2020,Strip Bond Trading (coupons and residuals)_Banks,231.281695
41,2020-06-01,6,2020,Strip Bond Trading (coupons and residuals)_Institutional Clients,3382.531772
5,2020-06-01,6,2020,Strip Bond Trading (coupons and residuals)_Investment Dealers,288.4723
77,2020-06-01,6,2020,Strip Bond Trading (coupons and residuals)_Issuer,13
65,2020-06-01,6,2020,Strip Bond Trading (coupons and residuals)_Non-Residents,638.776792
53,2020-06-01,6,2020,Strip Bond Trading (coupons and residuals)_Retail Clients,423.757008
102,2020-07-01,7,2020,Municipal bonds_Anonymous Systems: IDBBs and ATSs,921.434
114,2020-07-01,7,2020,Municipal bonds_Banks,124.866
126,2020-07-01,7,2020,Municipal bonds_Institutional Clients,1358.029
90,2020-07-01,7,2020,Municipal bonds_Investment Dealers,323.3365
162,2020-07-01,7,2020,Municipal bonds_Issuer,54.413
150,2020-07-01,7,2020,Municipal bonds_Non-Residents,281.7665
138,2020-07-01,7,2020,Municipal bonds_Retail Clients,146.398213
18,2020-07-01,7,2020,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,67.776721
30,2020-07-01,7,2020,Strip Bond Trading (coupons and residuals)_Banks,60.926677
42,2020-07-01,7,2020,Strip Bond Trading (coupons and residuals)_Institutional Clients,3221.74281
6,2020-07-01,7,2020,Strip Bond Trading (coupons and residuals)_Investment Dealers,57.534353
78,2020-07-01,7,2020,Strip Bond Trading (coupons and residuals)_Issuer,20.148
66,2020-07-01,7,2020,Strip Bond Trading (coupons and residuals)_Non-Residents,158.303412
54,2020-07-01,7,2020,Strip Bond Trading (coupons and residuals)_Retail Clients,342.982734
103,2020-08-01,8,2020,Municipal bonds_Anonymous Systems: IDBBs and ATSs,773.3
115,2020-08-01,8,2020,Municipal bonds_Banks,197.492
127,2020-08-01,8,2020,Municipal bonds_Institutional Clients,1481.964471
91,2020-08-01,8,2020,Municipal bonds_Investment Dealers,512.9575
163,2020-08-01,8,2020,Municipal bonds_Issuer,46.677
151,2020-08-01,8,2020,Municipal bonds_Non-Residents,446.827
139,2020-08-01,8,2020,Municipal bonds_Retail Clients,89.165746
19,2020-08-01,8,2020,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,106.932497
31,2020-08-01,8,2020,Strip Bond Trading (coupons and residuals)_Banks,123.739748
43,2020-08-01,8,2020,Strip Bond Trading (coupons and residuals)_Institutional Clients,2811.504805
7,2020-08-01,8,2020,Strip Bond Trading (coupons and residuals)_Investment Dealers,39.471363
79,2020-08-01,8,2020,Strip Bond Trading (coupons and residuals)_Issuer,52.7
67,2020-08-01,8,2020,Strip Bond Trading (coupons and residuals)_Non-Residents,192.643653
55,2020-08-01,8,2020,Strip Bond Trading (coupons and residuals)_Retail Clients,134.523374
104,2020-09-01,9,2020,Municipal bonds_Anonymous Systems: IDBBs and ATSs,1453.014
116,2020-09-01,9,2020,Municipal bonds_Banks,128.9605
128,2020-09-01,9,2020,Municipal bonds_Institutional Clients,1741.019
92,2020-09-01,9,2020,Municipal bonds_Investment Dealers,364.702652
164,2020-09-01,9,2020,Municipal bonds_Issuer,17.881
152,2020-09-01,9,2020,Municipal bonds_Non-Residents,207.93298
140,2020-09-01,9,2020,Municipal bonds_Retail Clients,119.398191
20,2020-09-01,9,2020,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,57.195679
32,2020-09-01,9,2020,Strip Bond Trading (coupons and residuals)_Banks,124.86105
44,2020-09-01,9,2020,Strip Bond Trading (coupons and residuals)_Institutional Clients,4343.403096
8,2020-09-01,9,2020,Strip Bond Trading (coupons and residuals)_Investment Dealers,202.103282
80,2020-09-01,9,2020,Strip Bond Trading (coupons and residuals)_Issuer,76.66
68,2020-09-01,9,2020,Strip Bond Trading (coupons and residuals)_Non-Residents,89.81631
56,2020-09-01,9,2020,Strip Bond Trading (coupons and residuals)_Retail Clients,208.503416
105,2020-10-01,10,2020,Municipal bonds_Anonymous Systems: IDBBs and ATSs,1283.496
117,2020-10-01,10,2020,Municipal bonds_Banks,326.9375
129,2020-10-01,10,2020,Municipal bonds_Institutional Clients,2149.701822
93,2020-10-01,10,2020,Municipal bonds_Investment Dealers,746.0265
165,2020-10-01,10,2020,Municipal bonds_Issuer,37.356
153,2020-10-01,10,2020,Municipal bonds_Non-Residents,489.246184
141,2020-10-01,10,2020,Municipal bonds_Retail Clients,105.858799
21,2020-10-01,10,2020,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,35.122841
33,2020-10-01,10,2020,Strip Bond Trading (coupons and residuals)_Banks,434.939389
45,2020-10-01,10,2020,Strip Bond Trading (coupons and residuals)_Institutional Clients,4277.531855
9,2020-10-01,10,2020,Strip Bond Trading (coupons and residuals)_Investment Dealers,305.893319
81,2020-10-01,10,2020,Strip Bond Trading (coupons and residuals)_Issuer,259
69,2020-10-01,10,2020,Strip Bond Trading (coupons and residuals)_Non-Residents,169.486677
57,2020-10-01,10,2020,Strip Bond Trading (coupons and residuals)_Retail Clients,244.274796
106,2020-11-01,11,2020,Municipal bonds_Anonymous Systems: IDBBs and ATSs,1656.246
118,2020-11-01,11,2020,Municipal bonds_Banks,149.1075
130,2020-11-01,11,2020,Municipal bonds_Institutional Clients,1469.404863
94,2020-11-01,11,2020,Municipal bonds_Investment Dealers,672.381132
166,2020-11-01,11,2020,Municipal bonds_Issuer,36.928
154,2020-11-01,11,2020,Municipal bonds_Non-Residents,240.85918
142,2020-11-01,11,2020,Municipal bonds_Retail Clients,96.596506
22,2020-11-01,11,2020,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,99.854981
34,2020-11-01,11,2020,Strip Bond Trading (coupons and residuals)_Banks,348.507604
46,2020-11-01,11,2020,Strip Bond Trading (coupons and residuals)_Institutional Clients,4055.742467
10,2020-11-01,11,2020,Strip Bond Trading (coupons and residuals)_Investment Dealers,352.303379
82,2020-11-01,11,2020,Strip Bond Trading (coupons and residuals)_Issuer,206.37
70,2020-11-01,11,2020,Strip Bond Trading (coupons and residuals)_Non-Residents,105.96117
58,2020-11-01,11,2020,Strip Bond Trading (coupons and residuals)_Retail Clients,334.615194
107,2020-12-01,12,2020,Municipal bonds_Anonymous Systems: IDBBs and ATSs,1010.6565
119,2020-12-01,12,2020,Municipal bonds_Banks,119.7805
131,2020-12-01,12,2020,Municipal bonds_Institutional Clients,1642.133378
95,2020-12-01,12,2020,Municipal bonds_Investment Dealers,699.9005
167,2020-12-01,12,2020,Municipal bonds_Issuer,15.425
155,2020-12-01,12,2020,Municipal bonds_Non-Residents,343.61824
143,2020-12-01,12,2020,Municipal bonds_Retail Clients,113.616536
23,2020-12-01,12,2020,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,48.068546
35,2020-12-01,12,2020,Strip Bond Trading (coupons and residuals)_Banks,421.913458
47,2020-12-01,12,2020,Strip Bond Trading (coupons and residuals)_Institutional Clients,3812.734937
11,2020-12-01,12,2020,Strip Bond Trading (coupons and residuals)_Investment Dealers,301.31578
83,2020-12-01,12,2020,Strip Bond Trading (coupons and residuals)_Issuer,38.7
71,2020-12-01,12,2020,Strip Bond Trading (coupons and residuals)_Non-Residents,214.172341
59,2020-12-01,12,2020,Strip Bond Trading (coupons and residuals)_Retail Clients,191.66534
96,2021-01-01,1,2021,Municipal bonds_Anonymous Systems: IDBBs and ATSs,2191.345
108,2021-01-01,1,2021,Municipal bonds_Banks,123.4035
120,2021-01-01,1,2021,Municipal bonds_Institutional Clients,1666.445531
84,2021-01-01,1,2021,Municipal bonds_Investment Dealers,593.853247
156,2021-01-01,1,2021,Municipal bonds_Issuer,39.505
144,2021-01-01,1,2021,Municipal bonds_Non-Residents,196.4825
132,2021-01-01,1,2021,Municipal bonds_Retail Clients,252.90978
12,2021-01-01,1,2021,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,100.924048
24,2021-01-01,1,2021,Strip Bond Trading (coupons and residuals)_Banks,307.385249
36,2021-01-01,1,2021,Strip Bond Trading (coupons and residuals)_Institutional Clients,4573.709875
0,2021-01-01,1,2021,Strip Bond Trading (coupons and residuals)_Investment Dealers,363.415227
72,2021-01-01,1,2021,Strip Bond Trading (coupons and residuals)_Issuer,100.805
60,2021-01-01,1,2021,Strip Bond Trading (coupons and residuals)_Non-Residents,98.729941
48,2021-01-01,1,2021,Strip Bond Trading (coupons and residuals)_Retail Clients,208.737798
97,2021-02-01,2,2021,Municipal bonds_Anonymous Systems: IDBBs and ATSs,1828.63
109,2021-02-01,2,2021,Municipal bonds_Banks,107.8086
121,2021-02-01,2,2021,Municipal bonds_Institutional Clients,1821.125826
85,2021-02-01,2,2021,Municipal bonds_Investment Dealers,656.6311
157,2021-02-01,2,2021,Municipal bonds_Issuer,21.139
145,2021-02-01,2,2021,Municipal bonds_Non-Residents,222.95558
133,2021-02-01,2,2021,Municipal bonds_Retail Clients,90.225377
13,2021-02-01,2,2021,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,78.065106
25,2021-02-01,2,2021,Strip Bond Trading (coupons and residuals)_Banks,211.725435
37,2021-02-01,2,2021,Strip Bond Trading (coupons and residuals)_Institutional Clients,3266.463046
1,2021-02-01,2,2021,Strip Bond Trading (coupons and residuals)_Investment Dealers,146.592217
73,2021-02-01,2,2021,Strip Bond Trading (coupons and residuals)_Issuer,81.132
61,2021-02-01,2,2021,Strip Bond Trading (coupons and residuals)_Non-Residents,102.531925
49,2021-02-01,2,2021,Strip Bond Trading (coupons and residuals)_Retail Clients,272.735538
98,2021-03-01,3,2021,Municipal bonds_Anonymous Systems: IDBBs and ATSs,2598.025
110,2021-03-01,3,2021,Municipal bonds_Banks,344.3005
122,2021-03-01,3,2021,Municipal bonds_Institutional Clients,2005.586487
86,2021-03-01,3,2021,Municipal bonds_Investment Dealers,829.612766
158,2021-03-01,3,2021,Municipal bonds_Issuer,4.327
146,2021-03-01,3,2021,Municipal bonds_Non-Residents,284.3761
134,2021-03-01,3,2021,Municipal bonds_Retail Clients,330.05775
14,2021-03-01,3,2021,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,140.615318
26,2021-03-01,3,2021,Strip Bond Trading (coupons and residuals)_Banks,435.506449
38,2021-03-01,3,2021,Strip Bond Trading (coupons and residuals)_Institutional Clients,3110.980701
2,2021-03-01,3,2021,Strip Bond Trading (coupons and residuals)_Investment Dealers,264.302834
74,2021-03-01,3,2021,Strip Bond Trading (coupons and residuals)_Issuer,10
62,2021-03-01,3,2021,Strip Bond Trading (coupons and residuals)_Non-Residents,108.941916
50,2021-03-01,3,2021,Strip Bond Trading (coupons and residuals)_Retail Clients,367.063214
99,2021-04-01,4,2021,Municipal bonds_Anonymous Systems: IDBBs and ATSs,3098.2175
111,2021-04-01,4,2021,Municipal bonds_Banks,183.056
123,2021-04-01,4,2021,Municipal bonds_Institutional Clients,1661.83177
87,2021-04-01,4,2021,Municipal bonds_Investment Dealers,725.888432
159,2021-04-01,4,2021,Municipal bonds_Issuer,8.784
147,2021-04-01,4,2021,Municipal bonds_Non-Residents,407.68524
135,2021-04-01,4,2021,Municipal bonds_Retail Clients,162.125877
15,2021-04-01,4,2021,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,224.748572
27,2021-04-01,4,2021,Strip Bond Trading (coupons and residuals)_Banks,312.051306
39,2021-04-01,4,2021,Strip Bond Trading (coupons and residuals)_Institutional Clients,3275.337601
3,2021-04-01,4,2021,Strip Bond Trading (coupons and residuals)_Investment Dealers,414.717026
75,2021-04-01,4,2021,Strip Bond Trading (coupons and residuals)_Issuer,48.5
63,2021-04-01,4,2021,Strip Bond Trading (coupons and residuals)_Non-Residents,414.574264
51,2021-04-01,4,2021,Strip Bond Trading (coupons and residuals)_Retail Clients,219.9138
100,2021-05-01,5,2021,Municipal bonds_Anonymous Systems: IDBBs and ATSs,1602.582
112,2021-05-01,5,2021,Municipal bonds_Banks,263.6865
124,2021-05-01,5,2021,Municipal bonds_Institutional Clients,1561.891447
88,2021-05-01,5,2021,Municipal bonds_Investment Dealers,586.561384
160,2021-05-01,5,2021,Municipal bonds_Issuer,24.552
148,2021-05-01,5,2021,Municipal bonds_Non-Residents,625.78802
136,2021-05-01,5,2021,Municipal bonds_Retail Clients,209.967848
16,2021-05-01,5,2021,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,108.334741
28,2021-05-01,5,2021,Strip Bond Trading (coupons and residuals)_Banks,250.519625
40,2021-05-01,5,2021,Strip Bond Trading (coupons and residuals)_Institutional Clients,3129.586277
4,2021-05-01,5,2021,Strip Bond Trading (coupons and residuals)_Investment Dealers,307.560475
76,2021-05-01,5,2021,Strip Bond Trading (coupons and residuals)_Issuer,20
64,2021-05-01,5,2021,Strip Bond Trading (coupons and residuals)_Non-Residents,168.542508
52,2021-05-01,5,2021,Strip Bond Trading (coupons and residuals)_Retail Clients,238.451249
101,2021-06-01,6,2021,Municipal bonds_Anonymous Systems: IDBBs and ATSs,932.09
113,2021-06-01,6,2021,Municipal bonds_Banks,139.1175
125,2021-06-01,6,2021,Municipal bonds_Institutional Clients,1335.23241
89,2021-06-01,6,2021,Municipal bonds_Investment Dealers,430.4339
161,2021-06-01,6,2021,Municipal bonds_Issuer,11.904
149,2021-06-01,6,2021,Municipal bonds_Non-Residents,592.4121
137,2021-06-01,6,2021,Municipal bonds_Retail Clients,92.00943
17,2021-06-01,6,2021,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,107.914505
29,2021-06-01,6,2021,Strip Bond Trading (coupons and residuals)_Banks,380.340172
41,2021-06-01,6,2021,Strip Bond Trading (coupons and residuals)_Institutional Clients,4469.043814
5,2021-06-01,6,2021,Strip Bond Trading (coupons and residuals)_Investment Dealers,720.555536
77,2021-06-01,6,2021,Strip Bond Trading (coupons and residuals)_Issuer,38.7
65,2021-06-01,6,2021,Strip Bond Trading (coupons and residuals)_Non-Residents,478.999268
53,2021-06-01,6,2021,Strip Bond Trading (coupons and residuals)_Retail Clients,399.081176
102,2021-07-01,7,2021,Municipal bonds_Anonymous Systems: IDBBs and ATSs,1496.130001
114,2021-07-01,7,2021,Municipal bonds_Banks,97.424
126,2021-07-01,7,2021,Municipal bonds_Institutional Clients,695.689883
90,2021-07-01,7,2021,Municipal bonds_Investment Dealers,315.094834
162,2021-07-01,7,2021,Municipal bonds_Issuer,16.446
150,2021-07-01,7,2021,Municipal bonds_Non-Residents,200.7061
138,2021-07-01,7,2021,Municipal bonds_Retail Clients,95.837391
18,2021-07-01,7,2021,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,121.239849
30,2021-07-01,7,2021,Strip Bond Trading (coupons and residuals)_Banks,98.534674
42,2021-07-01,7,2021,Strip Bond Trading (coupons and residuals)_Institutional Clients,2520.453817
6,2021-07-01,7,2021,Strip Bond Trading (coupons and residuals)_Investment Dealers,364.161409
78,2021-07-01,7,2021,Strip Bond Trading (coupons and residuals)_Issuer,18
66,2021-07-01,7,2021,Strip Bond Trading (coupons and residuals)_Non-Residents,216.884276
54,2021-07-01,7,2021,Strip Bond Trading (coupons and residuals)_Retail Clients,242.071566
103,2021-08-01,8,2021,Municipal bonds_Anonymous Systems: IDBBs and ATSs,1363.1645
115,2021-08-01,8,2021,Municipal bonds_Banks,190.475
127,2021-08-01,8,2021,Municipal bonds_Institutional Clients,487.005788
91,2021-08-01,8,2021,Municipal bonds_Investment Dealers,550.2071
163,2021-08-01,8,2021,Municipal bonds_Issuer,7
151,2021-08-01,8,2021,Municipal bonds_Non-Residents,114.482
139,2021-08-01,8,2021,Municipal bonds_Retail Clients,119.360399
19,2021-08-01,8,2021,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,0.55581
31,2021-08-01,8,2021,Strip Bond Trading (coupons and residuals)_Banks,166.967856
43,2021-08-01,8,2021,Strip Bond Trading (coupons and residuals)_Institutional Clients,2108.629565
7,2021-08-01,8,2021,Strip Bond Trading (coupons and residuals)_Investment Dealers,304.61171
79,2021-08-01,8,2021,Strip Bond Trading (coupons and residuals)_Issuer,47.2
67,2021-08-01,8,2021,Strip Bond Trading (coupons and residuals)_Non-Residents,109.578765
55,2021-08-01,8,2021,Strip Bond Trading (coupons and residuals)_Retail Clients,148.789721
104,2021-09-01,9,2021,Municipal bonds_Anonymous Systems: IDBBs and ATSs,1665.31
116,2021-09-01,9,2021,Municipal bonds_Banks,259.8885
128,2021-09-01,9,2021,Municipal bonds_Institutional Clients,1227.1836
92,2021-09-01,9,2021,Municipal bonds_Investment Dealers,699.533
164,2021-09-01,9,2021,Municipal bonds_Issuer,13.547
152,2021-09-01,9,2021,Municipal bonds_Non-Residents,455.18137
140,2021-09-01,9,2021,Municipal bonds_Retail Clients,102.481422
20,2021-09-01,9,2021,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,32.229201
32,2021-09-01,9,2021,Strip Bond Trading (coupons and residuals)_Banks,137.587014
44,2021-09-01,9,2021,Strip Bond Trading (coupons and residuals)_Institutional Clients,2877.213396
8,2021-09-01,9,2021,Strip Bond Trading (coupons and residuals)_Investment Dealers,133.40098
80,2021-09-01,9,2021,Strip Bond Trading (coupons and residuals)_Issuer,24.028
68,2021-09-01,9,2021,Strip Bond Trading (coupons and residuals)_Non-Residents,278.740106
56,2021-09-01,9,2021,Strip Bond Trading (coupons and residuals)_Retail Clients,214.262531
105,2021-10-01,10,2021,Municipal bonds_Anonymous Systems: IDBBs and ATSs,1235.0705
117,2021-10-01,10,2021,Municipal bonds_Banks,49.8785
129,2021-10-01,10,2021,Municipal bonds_Institutional Clients,854.5525
93,2021-10-01,10,2021,Municipal bonds_Investment Dealers,368.575118
165,2021-10-01,10,2021,Municipal bonds_Issuer,8.221
153,2021-10-01,10,2021,Municipal bonds_Non-Residents,268.77836
141,2021-10-01,10,2021,Municipal bonds_Retail Clients,80.82828
21,2021-10-01,10,2021,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,265.838536
33,2021-10-01,10,2021,Strip Bond Trading (coupons and residuals)_Banks,212.556803
45,2021-10-01,10,2021,Strip Bond Trading (coupons and residuals)_Institutional Clients,2446.218563
9,2021-10-01,10,2021,Strip Bond Trading (coupons and residuals)_Investment Dealers,318.50159
81,2021-10-01,10,2021,Strip Bond Trading (coupons and residuals)_Issuer,44.74
69,2021-10-01,10,2021,Strip Bond Trading (coupons and residuals)_Non-Residents,127.458874
57,2021-10-01,10,2021,Strip Bond Trading (coupons and residuals)_Retail Clients,192.635641
106,2021-11-01,11,2021,Municipal bonds_Anonymous Systems: IDBBs and ATSs,1000.35
118,2021-11-01,11,2021,Municipal bonds_Banks,64.21
130,2021-11-01,11,2021,Municipal bonds_Institutional Clients,1447.946
94,2021-11-01,11,2021,Municipal bonds_Investment Dealers,385.414
166,2021-11-01,11,2021,Municipal bonds_Issuer,12.368
154,2021-11-01,11,2021,Municipal bonds_Non-Residents,181.614
142,2021-11-01,11,2021,Municipal bonds_Retail Clients,91.041923
22,2021-11-01,11,2021,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,0.618009
34,2021-11-01,11,2021,Strip Bond Trading (coupons and residuals)_Banks,77.249154
46,2021-11-01,11,2021,Strip Bond Trading (coupons and residuals)_Institutional Clients,3675.714609
10,2021-11-01,11,2021,Strip Bond Trading (coupons and residuals)_Investment Dealers,219.178994
82,2021-11-01,11,2021,Strip Bond Trading (coupons and residuals)_Issuer,26.139
70,2021-11-01,11,2021,Strip Bond Trading (coupons and residuals)_Non-Residents,93.308154
58,2021-11-01,11,2021,Strip Bond Trading (coupons and residuals)_Retail Clients,231.591444
107,2021-12-01,12,2021,Municipal bonds_Anonymous Systems: IDBBs and ATSs,520.0425
119,2021-12-01,12,2021,Municipal bonds_Banks,25.366
131,2021-12-01,12,2021,Municipal bonds_Institutional Clients,994.28897
95,2021-12-01,12,2021,Municipal bonds_Investment Dealers,253.2834
167,2021-12-01,12,2021,Municipal bonds_Issuer,1.911
155,2021-12-01,12,2021,Municipal bonds_Non-Residents,198.22148
143,2021-12-01,12,2021,Municipal bonds_Retail Clients,89.590895
23,2021-12-01,12,2021,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,70.6875
35,2021-12-01,12,2021,Strip Bond Trading (coupons and residuals)_Banks,40.885943
47,2021-12-01,12,2021,Strip Bond Trading (coupons and residuals)_Institutional Clients,2703.260145
11,2021-12-01,12,2021,Strip Bond Trading (coupons and residuals)_Investment Dealers,99.952909
83,2021-12-01,12,2021,Strip Bond Trading (coupons and residuals)_Issuer,30
71,2021-12-01,12,2021,Strip Bond Trading (coupons and residuals)_Non-Residents,232.66684
59,2021-12-01,12,2021,Strip Bond Trading (coupons and residuals)_Retail Clients,214.894533
96,2022-01-01,1,2022,Municipal bonds_Anonymous Systems: IDBBs and ATSs,841.065
108,2022-01-01,1,2022,Municipal bonds_Banks,88.0805
120,2022-01-01,1,2022,Municipal bonds_Institutional Clients,1079.9364
84,2022-01-01,1,2022,Municipal bonds_Investment Dealers,446.7446
156,2022-01-01,1,2022,Municipal bonds_Issuer,5.017
144,2022-01-01,1,2022,Municipal bonds_Non-Residents,182.10408
132,2022-01-01,1,2022,Municipal bonds_Retail Clients,99.10961
12,2022-01-01,1,2022,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,41.216109
24,2022-01-01,1,2022,Strip Bond Trading (coupons and residuals)_Banks,195.849475
36,2022-01-01,1,2022,Strip Bond Trading (coupons and residuals)_Institutional Clients,2646.636047
0,2022-01-01,1,2022,Strip Bond Trading (coupons and residuals)_Investment Dealers,441.608909
72,2022-01-01,1,2022,Strip Bond Trading (coupons and residuals)_Issuer,42.6
60,2022-01-01,1,2022,Strip Bond Trading (coupons and residuals)_Non-Residents,421.422747
48,2022-01-01,1,2022,Strip Bond Trading (coupons and residuals)_Retail Clients,276.774523
97,2022-02-01,2,2022,Municipal bonds_Anonymous Systems: IDBBs and ATSs,1053.784
109,2022-02-01,2,2022,Municipal bonds_Banks,195.762
121,2022-02-01,2,2022,Municipal bonds_Institutional Clients,1521.7826
85,2022-02-01,2,2022,Municipal bonds_Investment Dealers,452.765
157,2022-02-01,2,2022,Municipal bonds_Issuer,18.904
145,2022-02-01,2,2022,Municipal bonds_Non-Residents,140.74132
133,2022-02-01,2,2022,Municipal bonds_Retail Clients,90.539038
13,2022-02-01,2,2022,Strip Bond Trading (coupons and residuals)_Anonymous Systems: IDBBs and ATSs,21.40562
25,2022-02-01,2,2022,Strip Bond Trading (coupons and residuals)_Banks,110.623616
37,2022-02-01,2,2022,Strip Bond Trading (coupons and residuals)_Institutional Clients,2728.646808
1,2022-02-01,2,2022,Strip Bond Trading (coupons and residuals)_Investment Dealers,233.768305
73,2022-02-01,2,2022,Strip Bond Trading (coupons and residuals)_Issuer,40
61,2022-02-01,2,2022,Strip Bond Trading (coupons and residuals)_Non-Residents,233.532445
49,2022-02-01,2,2022,Strip Bond Trading (coupons and residuals)_Retail Clients,201.390791
98,2022-03-01,3,2022,Municipal bonds_Anonymous Systems: IDBBs and ATSs,1712.13
110,2022-03-01,3,2022,Municipal bonds_Banks,344.599
122,2022-03-01,3,2022,Municipal bonds_Institutional Clients,2248.7185
86,2022-03-01,3,2022,Municipal bonds_Investment Dealers,705.61115
158,2022-03-01,3,2022,Municipal bonds_Issuer,6.44
146,2022-03-01,3,2022,Municipal bonds_Non-Residents,280.6875
