,date,month,year,instruments,volume
28,2020-05-01,5,2020,Government of Canada Bonds_Over 10 years,355094.859026
40,2020-05-01,5,2020,Government of Canada Bonds_Real Return Bonds,85195.31615
4,2020-05-01,5,2020,Government of Canada Bonds_Under 3 years,547021.924848
172,2020-05-01,5,2020,Mortgage Backed Securities_All,77612.314272
160,2020-05-01,5,2020,Municipal Bonds_All,4521.802
196,2020-05-01,5,2020,Other Domestic Bonds_All,574.463
232,2020-05-01,5,2020,Other_All,7668.135486
100,2020-05-01,5,2020,Provincial Bonds_3-10 years,255665.228223
220,2020-05-01,5,2020,Provincial Bonds_All,29156.271474
112,2020-05-01,5,2020,Provincial Bonds_Over 10 years,203844.302686
88,2020-05-01,5,2020,Provincial Bonds_Under 3 years,74259.682752
185,2020-06-01,6,2020,Asset-Backed Securities_All,4.9
137,2020-06-01,6,2020,Corporate Bonds_3-10 years,11318.177462
149,2020-06-01,6,2020,Corporate Bonds_Over 10 years,510.578
125,2020-06-01,6,2020,Corporate Bonds_Under 3 years,13982.891477
65,2020-06-01,6,2020,Federal Crown Corporation Bonds_3-10 years,189318.856843
77,2020-06-01,6,2020,Federal Crown Corporation Bonds_Over 10 years,6278.079
53,2020-06-01,6,2020,Federal Crown Corporation Bonds_Under 3 years,108075.056113
17,2020-06-01,6,2020,Government of Canada Bonds_3-10 years,1120447.584675
209,2020-06-01,6,2020,Government of Canada Bonds_All,202.395
29,2020-06-01,6,2020,Government of Canada Bonds_Over 10 years,189028.624045
41,2020-06-01,6,2020,Government of Canada Bonds_Real Return Bonds,74440.969338
5,2020-06-01,6,2020,Government of Canada Bonds_Under 3 years,619914.938369
173,2020-06-01,6,2020,Mortgage Backed Securities_All,57961.835784
161,2020-06-01,6,2020,Municipal Bonds_All,2862.077
197,2020-06-01,6,2020,Other Domestic Bonds_All,701.492
233,2020-06-01,6,2020,Other_All,9237.91527
101,2020-06-01,6,2020,Provincial Bonds_3-10 years,209701.681876
221,2020-06-01,6,2020,Provincial Bonds_All,29339.371161
113,2020-06-01,6,2020,Provincial Bonds_Over 10 years,223796.587664
89,2020-06-01,6,2020,Provincial Bonds_Under 3 years,64121.516766
186,2020-07-01,7,2020,Asset-Backed Securities_All,0
138,2020-07-01,7,2020,Corporate Bonds_3-10 years,10848.734376
150,2020-07-01,7,2020,Corporate Bonds_Over 10 years,588.022
126,2020-07-01,7,2020,Corporate Bonds_Under 3 years,8418.1006
66,2020-07-01,7,2020,Federal Crown Corporation Bonds_3-10 years,150831.447307
78,2020-07-01,7,2020,Federal Crown Corporation Bonds_Over 10 years,4730.335
54,2020-07-01,7,2020,Federal Crown Corporation Bonds_Under 3 years,97238.756895
18,2020-07-01,7,2020,Government of Canada Bonds_3-10 years,1054404.075821
210,2020-07-01,7,2020,Government of Canada Bonds_All,186.7015
30,2020-07-01,7,2020,Government of Canada Bonds_Over 10 years,167199.149994
42,2020-07-01,7,2020,Government of Canada Bonds_Real Return Bonds,86989.944532
6,2020-07-01,7,2020,Government of Canada Bonds_Under 3 years,524074.737606
174,2020-07-01,7,2020,Mortgage Backed Securities_All,42263.960237
162,2020-07-01,7,2020,Municipal Bonds_All,4680.354
198,2020-07-01,7,2020,Other Domestic Bonds_All,700.185
234,2020-07-01,7,2020,Other_All,9212.726486
102,2020-07-01,7,2020,Provincial Bonds_3-10 years,178910.36903
222,2020-07-01,7,2020,Provincial Bonds_All,34117.080341
114,2020-07-01,7,2020,Provincial Bonds_Over 10 years,240251.366482
90,2020-07-01,7,2020,Provincial Bonds_Under 3 years,64086.317164
187,2020-08-01,8,2020,Asset-Backed Securities_All,1533.746
139,2020-08-01,8,2020,Corporate Bonds_3-10 years,13513.157958
151,2020-08-01,8,2020,Corporate Bonds_Over 10 years,352.525
127,2020-08-01,8,2020,Corporate Bonds_Under 3 years,7660.663791
67,2020-08-01,8,2020,Federal Crown Corporation Bonds_3-10 years,179922.564764
79,2020-08-01,8,2020,Federal Crown Corporation Bonds_Over 10 years,2648.203
55,2020-08-01,8,2020,Federal Crown Corporation Bonds_Under 3 years,78270.309492
19,2020-08-01,8,2020,Government of Canada Bonds_3-10 years,966361.037025
211,2020-08-01,8,2020,Government of Canada Bonds_All,101.725
31,2020-08-01,8,2020,Government of Canada Bonds_Over 10 years,142709.285292
43,2020-08-01,8,2020,Government of Canada Bonds_Real Return Bonds,50332.509242
7,2020-08-01,8,2020,Government of Canada Bonds_Under 3 years,605731.171807
175,2020-08-01,8,2020,Mortgage Backed Securities_All,40686.486682
163,2020-08-01,8,2020,Municipal Bonds_All,3419.519
199,2020-08-01,8,2020,Other Domestic Bonds_All,362.138
235,2020-08-01,8,2020,Other_All,9577.726626
103,2020-08-01,8,2020,Provincial Bonds_3-10 years,164459.005016
223,2020-08-01,8,2020,Provincial Bonds_All,29391.609868
115,2020-08-01,8,2020,Provincial Bonds_Over 10 years,200627.21326
91,2020-08-01,8,2020,Provincial Bonds_Under 3 years,63000.657711
188,2020-09-01,9,2020,Asset-Backed Securities_All,25
140,2020-09-01,9,2020,Corporate Bonds_3-10 years,15241.077437
152,2020-09-01,9,2020,Corporate Bonds_Over 10 years,455.855
128,2020-09-01,9,2020,Corporate Bonds_Under 3 years,6730.118886
68,2020-09-01,9,2020,Federal Crown Corporation Bonds_3-10 years,154992.275532
80,2020-09-01,9,2020,Federal Crown Corporation Bonds_Over 10 years,5186.133
56,2020-09-01,9,2020,Federal Crown Corporation Bonds_Under 3 years,81670.309098
20,2020-09-01,9,2020,Government of Canada Bonds_3-10 years,889668.34961
212,2020-09-01,9,2020,Government of Canada Bonds_All,201.2
32,2020-09-01,9,2020,Government of Canada Bonds_Over 10 years,147225.173634
44,2020-09-01,9,2020,Government of Canada Bonds_Real Return Bonds,64847.525662
8,2020-09-01,9,2020,Government of Canada Bonds_Under 3 years,689715.380451
176,2020-09-01,9,2020,Mortgage Backed Securities_All,44422.365289
164,2020-09-01,9,2020,Municipal Bonds_All,4722.108
200,2020-09-01,9,2020,Other Domestic Bonds_All,381.87073
236,2020-09-01,9,2020,Other_All,10153.263238
104,2020-09-01,9,2020,Provincial Bonds_3-10 years,204669.068384
224,2020-09-01,9,2020,Provincial Bonds_All,40863.15081
116,2020-09-01,9,2020,Provincial Bonds_Over 10 years,219595.249374
92,2020-09-01,9,2020,Provincial Bonds_Under 3 years,55745.451189
189,2020-10-01,10,2020,Asset-Backed Securities_All,88.54
141,2020-10-01,10,2020,Corporate Bonds_3-10 years,16716.986396
153,2020-10-01,10,2020,Corporate Bonds_Over 10 years,731.632497
129,2020-10-01,10,2020,Corporate Bonds_Under 3 years,10772.783842
69,2020-10-01,10,2020,Federal Crown Corporation Bonds_3-10 years,134267.932606
81,2020-10-01,10,2020,Federal Crown Corporation Bonds_Over 10 years,12407.2505
57,2020-10-01,10,2020,Federal Crown Corporation Bonds_Under 3 years,82549.46759
21,2020-10-01,10,2020,Government of Canada Bonds_3-10 years,1015358.556754
213,2020-10-01,10,2020,Government of Canada Bonds_All,215.9435
33,2020-10-01,10,2020,Government of Canada Bonds_Over 10 years,184558.460158
45,2020-10-01,10,2020,Government of Canada Bonds_Real Return Bonds,72114.272305
9,2020-10-01,10,2020,Government of Canada Bonds_Under 3 years,707586.514247
177,2020-10-01,10,2020,Mortgage Backed Securities_All,45797.109855
165,2020-10-01,10,2020,Municipal Bonds_All,8351.537
201,2020-10-01,10,2020,Other Domestic Bonds_All,497.982423
237,2020-10-01,10,2020,Other_All,10444.388284
105,2020-10-01,10,2020,Provincial Bonds_3-10 years,237115.024432
225,2020-10-01,10,2020,Provincial Bonds_All,46446.401058
117,2020-10-01,10,2020,Provincial Bonds_Over 10 years,239118.22421
93,2020-10-01,10,2020,Provincial Bonds_Under 3 years,52674.366304
190,2020-11-01,11,2020,Asset-Backed Securities_All,72.336
142,2020-11-01,11,2020,Corporate Bonds_3-10 years,15185.912033
154,2020-11-01,11,2020,Corporate Bonds_Over 10 years,861.868
130,2020-11-01,11,2020,Corporate Bonds_Under 3 years,14080.89027
70,2020-11-01,11,2020,Federal Crown Corporation Bonds_3-10 years,159182.661978
82,2020-11-01,11,2020,Federal Crown Corporation Bonds_Over 10 years,13989.378
58,2020-11-01,11,2020,Federal Crown Corporation Bonds_Under 3 years,123159.78348
22,2020-11-01,11,2020,Government of Canada Bonds_3-10 years,1112051.851077
214,2020-11-01,11,2020,Government of Canada Bonds_All,78.7
34,2020-11-01,11,2020,Government of Canada Bonds_Over 10 years,241829.278168
46,2020-11-01,11,2020,Government of Canada Bonds_Real Return Bonds,109710.448126
10,2020-11-01,11,2020,Government of Canada Bonds_Under 3 years,545354.018028
178,2020-11-01,11,2020,Mortgage Backed Securities_All,44949.087973
166,2020-11-01,11,2020,Municipal Bonds_All,9574.831
202,2020-11-01,11,2020,Other Domestic Bonds_All,685.592
238,2020-11-01,11,2020,Other_All,7573.309726
106,2020-11-01,11,2020,Provincial Bonds_3-10 years,208463.657006
226,2020-11-01,11,2020,Provincial Bonds_All,28596.00268
118,2020-11-01,11,2020,Provincial Bonds_Over 10 years,189686.499769
94,2020-11-01,11,2020,Provincial Bonds_Under 3 years,56128.72373
191,2020-12-01,12,2020,Asset-Backed Securities_All,77.123
143,2020-12-01,12,2020,Corporate Bonds_3-10 years,14258.777022
155,2020-12-01,12,2020,Corporate Bonds_Over 10 years,589.81
131,2020-12-01,12,2020,Corporate Bonds_Under 3 years,8920.183617
71,2020-12-01,12,2020,Federal Crown Corporation Bonds_3-10 years,164390.159338
83,2020-12-01,12,2020,Federal Crown Corporation Bonds_Over 10 years,15659.917486
59,2020-12-01,12,2020,Federal Crown Corporation Bonds_Under 3 years,120070.761466
23,2020-12-01,12,2020,Government of Canada Bonds_3-10 years,1024595.782713
215,2020-12-01,12,2020,Government of Canada Bonds_All,132.05
35,2020-12-01,12,2020,Government of Canada Bonds_Over 10 years,177706.052113
47,2020-12-01,12,2020,Government of Canada Bonds_Real Return Bonds,130209.538622
11,2020-12-01,12,2020,Government of Canada Bonds_Under 3 years,554261.810549
179,2020-12-01,12,2020,Mortgage Backed Securities_All,46257.353568
167,2020-12-01,12,2020,Municipal Bonds_All,9978.796
203,2020-12-01,12,2020,Other Domestic Bonds_All,803.9875
239,2020-12-01,12,2020,Other_All,7228.994832
107,2020-12-01,12,2020,Provincial Bonds_3-10 years,250497.092311
227,2020-12-01,12,2020,Provincial Bonds_All,13405.017302
119,2020-12-01,12,2020,Provincial Bonds_Over 10 years,127958.000793
95,2020-12-01,12,2020,Provincial Bonds_Under 3 years,56103.854584
180,2021-01-01,1,2021,Asset-Backed Securities_All,68.008
132,2021-01-01,1,2021,Corporate Bonds_3-10 years,13867.249669
144,2021-01-01,1,2021,Corporate Bonds_Over 10 years,771.656
120,2021-01-01,1,2021,Corporate Bonds_Under 3 years,9820.484477
60,2021-01-01,1,2021,Federal Crown Corporation Bonds_3-10 years,165950.919831
72,2021-01-01,1,2021,Federal Crown Corporation Bonds_Over 10 years,16683.418
48,2021-01-01,1,2021,Federal Crown Corporation Bonds_Under 3 years,108589.271046
12,2021-01-01,1,2021,Government of Canada Bonds_3-10 years,1025182.847823
204,2021-01-01,1,2021,Government of Canada Bonds_All,94.387
24,2021-01-01,1,2021,Government of Canada Bonds_Over 10 years,154448.427326
36,2021-01-01,1,2021,Government of Canada Bonds_Real Return Bonds,128612.218721
0,2021-01-01,1,2021,Government of Canada Bonds_Under 3 years,473274.816812
168,2021-01-01,1,2021,Mortgage Backed Securities_All,57590.472144
156,2021-01-01,1,2021,Municipal Bonds_All,10159.389044
192,2021-01-01,1,2021,Other Domestic Bonds_All,734.423423
228,2021-01-01,1,2021,Other_All,1776.306302
96,2021-01-01,1,2021,Provincial Bonds_3-10 years,256099.255281
216,2021-01-01,1,2021,Provincial Bonds_All,9579.908276
108,2021-01-01,1,2021,Provincial Bonds_Over 10 years,131452.727592
84,2021-01-01,1,2021,Provincial Bonds_Under 3 years,62853.130622
181,2021-02-01,2,2021,Asset-Backed Securities_All,72.928
133,2021-02-01,2,2021,Corporate Bonds_3-10 years,17826.657316
145,2021-02-01,2,2021,Corporate Bonds_Over 10 years,664.868
121,2021-02-01,2,2021,Corporate Bonds_Under 3 years,12387.086059
61,2021-02-01,2,2021,Federal Crown Corporation Bonds_3-10 years,132354.50264
73,2021-02-01,2,2021,Federal Crown Corporation Bonds_Over 10 years,18112.228
49,2021-02-01,2,2021,Federal Crown Corporation Bonds_Under 3 years,102347.988946
13,2021-02-01,2,2021,Government of Canada Bonds_3-10 years,1091908.250718
205,2021-02-01,2,2021,Government of Canada Bonds_All,26.75
25,2021-02-01,2,2021,Government of Canada Bonds_Over 10 years,151435.725486
37,2021-02-01,2,2021,Government of Canada Bonds_Real Return Bonds,113186.711206
1,2021-02-01,2,2021,Government of Canada Bonds_Under 3 years,596227.299359
169,2021-02-01,2,2021,Mortgage Backed Securities_All,50551.914915
157,2021-02-01,2,2021,Municipal Bonds_All,12106.293
193,2021-02-01,2,2021,Other Domestic Bonds_All,547.32
229,2021-02-01,2,2021,Other_All,1862.078812
97,2021-02-01,2,2021,Provincial Bonds_3-10 years,248419.349956
217,2021-02-01,2,2021,Provincial Bonds_All,7944.945626
109,2021-02-01,2,2021,Provincial Bonds_Over 10 years,145789.81333
85,2021-02-01,2,2021,Provincial Bonds_Under 3 years,66395.743104
182,2021-03-01,3,2021,Asset-Backed Securities_All,881.398
134,2021-03-01,3,2021,Corporate Bonds_3-10 years,21700.607532
146,2021-03-01,3,2021,Corporate Bonds_Over 10 years,675.78
122,2021-03-01,3,2021,Corporate Bonds_Under 3 years,27848.789511
62,2021-03-01,3,2021,Federal Crown Corporation Bonds_3-10 years,177731.00966
74,2021-03-01,3,2021,Federal Crown Corporation Bonds_Over 10 years,14212.303455
50,2021-03-01,3,2021,Federal Crown Corporation Bonds_Under 3 years,119863.460656
14,2021-03-01,3,2021,Government of Canada Bonds_3-10 years,1416010.102285
206,2021-03-01,3,2021,Government of Canada Bonds_All,169.22
26,2021-03-01,3,2021,Government of Canada Bonds_Over 10 years,203253.885256
38,2021-03-01,3,2021,Government of Canada Bonds_Real Return Bonds,165503.156444
2,2021-03-01,3,2021,Government of Canada Bonds_Under 3 years,715887.783305
170,2021-03-01,3,2021,Mortgage Backed Securities_All,55126.033813
158,2021-03-01,3,2021,Municipal Bonds_All,16501.084
194,2021-03-01,3,2021,Other Domestic Bonds_All,661.975
230,2021-03-01,3,2021,Other_All,3803.805336
98,2021-03-01,3,2021,Provincial Bonds_3-10 years,361341.749204
218,2021-03-01,3,2021,Provincial Bonds_All,10924.206802
110,2021-03-01,3,2021,Provincial Bonds_Over 10 years,190401.941635
86,2021-03-01,3,2021,Provincial Bonds_Under 3 years,75657.918307
183,2021-04-01,4,2021,Asset-Backed Securities_All,95.9919999999999
135,2021-04-01,4,2021,Corporate Bonds_3-10 years,21979.887133
147,2021-04-01,4,2021,Corporate Bonds_Over 10 years,1865.794
123,2021-04-01,4,2021,Corporate Bonds_Under 3 years,20279.373021
63,2021-04-01,4,2021,Federal Crown Corporation Bonds_3-10 years,175599.917983
75,2021-04-01,4,2021,Federal Crown Corporation Bonds_Over 10 years,3988.68
51,2021-04-01,4,2021,Federal Crown Corporation Bonds_Under 3 years,101707.518144
15,2021-04-01,4,2021,Government of Canada Bonds_3-10 years,1072452.474015
207,2021-04-01,4,2021,Government of Canada Bonds_All,131.467
27,2021-04-01,4,2021,Government of Canada Bonds_Over 10 years,233230.151257
39,2021-04-01,4,2021,Government of Canada Bonds_Real Return Bonds,178044.894138
3,2021-04-01,4,2021,Government of Canada Bonds_Under 3 years,717455.880453
171,2021-04-01,4,2021,Mortgage Backed Securities_All,53886.75593
159,2021-04-01,4,2021,Municipal Bonds_All,16356.494
195,2021-04-01,4,2021,Other Domestic Bonds_All,752.887
231,2021-04-01,4,2021,Other_All,3826.814128
99,2021-04-01,4,2021,Provincial Bonds_3-10 years,350325.01274
219,2021-04-01,4,2021,Provincial Bonds_All,9323.876958
111,2021-04-01,4,2021,Provincial Bonds_Over 10 years,190758.464682
87,2021-04-01,4,2021,Provincial Bonds_Under 3 years,56958.3457
184,2021-05-01,5,2021,Asset-Backed Securities_All,45.642
136,2021-05-01,5,2021,Corporate Bonds_3-10 years,18023.171869
148,2021-05-01,5,2021,Corporate Bonds_Over 10 years,3044.877
124,2021-05-01,5,2021,Corporate Bonds_Under 3 years,9967.649598
64,2021-05-01,5,2021,Federal Crown Corporation Bonds_3-10 years,159757.08744
76,2021-05-01,5,2021,Federal Crown Corporation Bonds_Over 10 years,3300.891
52,2021-05-01,5,2021,Federal Crown Corporation Bonds_Under 3 years,76218.00667
16,2021-05-01,5,2021,Government of Canada Bonds_3-10 years,1107764.280024
208,2021-05-01,5,2021,Government of Canada Bonds_All,135.9
28,2021-05-01,5,2021,Government of Canada Bonds_Over 10 years,331316.384029
40,2021-05-01,5,2021,Government of Canada Bonds_Real Return Bonds,170003.831508
4,2021-05-01,5,2021,Government of Canada Bonds_Under 3 years,586497.854692
172,2021-05-01,5,2021,Mortgage Backed Securities_All,58647.38404
160,2021-05-01,5,2021,Municipal Bonds_All,18102.418
196,2021-05-01,5,2021,Other Domestic Bonds_All,853.826
232,2021-05-01,5,2021,Other_All,3706.208838
100,2021-05-01,5,2021,Provincial Bonds_3-10 years,332160.619246
220,2021-05-01,5,2021,Provincial Bonds_All,8463.940482
112,2021-05-01,5,2021,Provincial Bonds_Over 10 years,213028.388596
88,2021-05-01,5,2021,Provincial Bonds_Under 3 years,47183.877524
185,2021-06-01,6,2021,Asset-Backed Securities_All,41.622
137,2021-06-01,6,2021,Corporate Bonds_3-10 years,20715.528117
149,2021-06-01,6,2021,Corporate Bonds_Over 10 years,3087.436
125,2021-06-01,6,2021,Corporate Bonds_Under 3 years,11735.436823
65,2021-06-01,6,2021,Federal Crown Corporation Bonds_3-10 years,136345.979651
77,2021-06-01,6,2021,Federal Crown Corporation Bonds_Over 10 years,5590.271
53,2021-06-01,6,2021,Federal Crown Corporation Bonds_Under 3 years,124752.971468
17,2021-06-01,6,2021,Government of Canada Bonds_3-10 years,1377817.666259
209,2021-06-01,6,2021,Government of Canada Bonds_All,177.45
29,2021-06-01,6,2021,Government of Canada Bonds_Over 10 years,228458.13249
41,2021-06-01,6,2021,Government of Canada Bonds_Real Return Bonds,250545.7087
5,2021-06-01,6,2021,Government of Canada Bonds_Under 3 years,776296.688697
173,2021-06-01,6,2021,Mortgage Backed Securities_All,46461.557508
161,2021-06-01,6,2021,Municipal Bonds_All,15013.12591
197,2021-06-01,6,2021,Other Domestic Bonds_All,932.645242
233,2021-06-01,6,2021,Other_All,6131.948442
101,2021-06-01,6,2021,Provincial Bonds_3-10 years,376755.14971
221,2021-06-01,6,2021,Provincial Bonds_All,7913.100787
113,2021-06-01,6,2021,Provincial Bonds_Over 10 years,215799.450234
89,2021-06-01,6,2021,Provincial Bonds_Under 3 years,59741.71256
186,2021-07-01,7,2021,Asset-Backed Securities_All,40.672
138,2021-07-01,7,2021,Corporate Bonds_3-10 years,18464.559521
150,2021-07-01,7,2021,Corporate Bonds_Over 10 years,3536.677
126,2021-07-01,7,2021,Corporate Bonds_Under 3 years,9609.325997
66,2021-07-01,7,2021,Federal Crown Corporation Bonds_3-10 years,128145.891628
78,2021-07-01,7,2021,Federal Crown Corporation Bonds_Over 10 years,982.37
54,2021-07-01,7,2021,Federal Crown Corporation Bonds_Under 3 years,147664.21357
18,2021-07-01,7,2021,Government of Canada Bonds_3-10 years,1378156.322549
210,2021-07-01,7,2021,Government of Canada Bonds_All,61.027
30,2021-07-01,7,2021,Government of Canada Bonds_Over 10 years,172031.486004
42,2021-07-01,7,2021,Government of Canada Bonds_Real Return Bonds,178715.846575
6,2021-07-01,7,2021,Government of Canada Bonds_Under 3 years,756016.157066
174,2021-07-01,7,2021,Mortgage Backed Securities_All,50307.104667
162,2021-07-01,7,2021,Municipal Bonds_All,10369.341132
198,2021-07-01,7,2021,Other Domestic Bonds_All,709.343501
234,2021-07-01,7,2021,Other_All,4175.953216
102,2021-07-01,7,2021,Provincial Bonds_3-10 years,292410.290172
222,2021-07-01,7,2021,Provincial Bonds_All,5545.55952
114,2021-07-01,7,2021,Provincial Bonds_Over 10 years,198943.03383
90,2021-07-01,7,2021,Provincial Bonds_Under 3 years,56473.244452
187,2021-08-01,8,2021,Asset-Backed Securities_All,22.035
139,2021-08-01,8,2021,Corporate Bonds_3-10 years,18259.373183
151,2021-08-01,8,2021,Corporate Bonds_Over 10 years,2512.187
127,2021-08-01,8,2021,Corporate Bonds_Under 3 years,10885.377336
67,2021-08-01,8,2021,Federal Crown Corporation Bonds_3-10 years,140625.322786
79,2021-08-01,8,2021,Federal Crown Corporation Bonds_Over 10 years,3484.429
55,2021-08-01,8,2021,Federal Crown Corporation Bonds_Under 3 years,130963.063714
19,2021-08-01,8,2021,Government of Canada Bonds_3-10 years,1243992.167799
211,2021-08-01,8,2021,Government of Canada Bonds_All,85.125
31,2021-08-01,8,2021,Government of Canada Bonds_Over 10 years,182245.231832
43,2021-08-01,8,2021,Government of Canada Bonds_Real Return Bonds,157952.2313
7,2021-08-01,8,2021,Government of Canada Bonds_Under 3 years,811043.504644
175,2021-08-01,8,2021,Mortgage Backed Securities_All,31326.888077
163,2021-08-01,8,2021,Municipal Bonds_All,10058.117
199,2021-08-01,8,2021,Other Domestic Bonds_All,1144.860311
235,2021-08-01,8,2021,Other_All,3295.333702
103,2021-08-01,8,2021,Provincial Bonds_3-10 years,265038.211357
223,2021-08-01,8,2021,Provincial Bonds_All,5590.380411
115,2021-08-01,8,2021,Provincial Bonds_Over 10 years,186277.358008
91,2021-08-01,8,2021,Provincial Bonds_Under 3 years,59430.166034
188,2021-09-01,9,2021,Asset-Backed Securities_All,14.397
140,2021-09-01,9,2021,Corporate Bonds_3-10 years,17667.135229
152,2021-09-01,9,2021,Corporate Bonds_Over 10 years,2683.0955
128,2021-09-01,9,2021,Corporate Bonds_Under 3 years,10425.630632
68,2021-09-01,9,2021,Federal Crown Corporation Bonds_3-10 years,143119.981808
80,2021-09-01,9,2021,Federal Crown Corporation Bonds_Over 10 years,6985.208
56,2021-09-01,9,2021,Federal Crown Corporation Bonds_Under 3 years,121651.476544
20,2021-09-01,9,2021,Government of Canada Bonds_3-10 years,1176342.408798
212,2021-09-01,9,2021,Government of Canada Bonds_All,60
32,2021-09-01,9,2021,Government of Canada Bonds_Over 10 years,200733.359706
44,2021-09-01,9,2021,Government of Canada Bonds_Real Return Bonds,167166.538098
8,2021-09-01,9,2021,Government of Canada Bonds_Under 3 years,884183.892901
176,2021-09-01,9,2021,Mortgage Backed Securities_All,58064.849164
164,2021-09-01,9,2021,Municipal Bonds_All,7962.8335
200,2021-09-01,9,2021,Other Domestic Bonds_All,1499.370577
236,2021-09-01,9,2021,Other_All,2303.615848
104,2021-09-01,9,2021,Provincial Bonds_3-10 years,282255.208825
224,2021-09-01,9,2021,Provincial Bonds_All,7517.287313
116,2021-09-01,9,2021,Provincial Bonds_Over 10 years,179005.2807
92,2021-09-01,9,2021,Provincial Bonds_Under 3 years,68418.344302
189,2021-10-01,10,2021,Asset-Backed Securities_All,1425.65
141,2021-10-01,10,2021,Corporate Bonds_3-10 years,20168.175181
153,2021-10-01,10,2021,Corporate Bonds_Over 10 years,2447.539
129,2021-10-01,10,2021,Corporate Bonds_Under 3 years,10666.632362
69,2021-10-01,10,2021,Federal Crown Corporation Bonds_3-10 years,172170.162784
81,2021-10-01,10,2021,Federal Crown Corporation Bonds_Over 10 years,9770.446
57,2021-10-01,10,2021,Federal Crown Corporation Bonds_Under 3 years,126632.500531
21,2021-10-01,10,2021,Government of Canada Bonds_3-10 years,1215397.70545
213,2021-10-01,10,2021,Government of Canada Bonds_All,55.027
33,2021-10-01,10,2021,Government of Canada Bonds_Over 10 years,224477.703734
45,2021-10-01,10,2021,Government of Canada Bonds_Real Return Bonds,154567.908888
9,2021-10-01,10,2021,Government of Canada Bonds_Under 3 years,1037488.340879
177,2021-10-01,10,2021,Mortgage Backed Securities_All,61113.528608
165,2021-10-01,10,2021,Municipal Bonds_All,6443.518938
201,2021-10-01,10,2021,Other Domestic Bonds_All,2181.073521
237,2021-10-01,10,2021,Other_All,2258.425388
105,2021-10-01,10,2021,Provincial Bonds_3-10 years,301140.847425
225,2021-10-01,10,2021,Provincial Bonds_All,5603.110859
117,2021-10-01,10,2021,Provincial Bonds_Over 10 years,167465.818667
93,2021-10-01,10,2021,Provincial Bonds_Under 3 years,74336.444718
190,2021-11-01,11,2021,Asset-Backed Securities_All,37.5
142,2021-11-01,11,2021,Corporate Bonds_3-10 years,23018.506493
154,2021-11-01,11,2021,Corporate Bonds_Over 10 years,3797.5654
130,2021-11-01,11,2021,Corporate Bonds_Under 3 years,9069.39797
70,2021-11-01,11,2021,Federal Crown Corporation Bonds_3-10 years,168477.335993
82,2021-11-01,11,2021,Federal Crown Corporation Bonds_Over 10 years,17602.137
58,2021-11-01,11,2021,Federal Crown Corporation Bonds_Under 3 years,148443.423228
22,2021-11-01,11,2021,Government of Canada Bonds_3-10 years,1096542.165254
214,2021-11-01,11,2021,Government of Canada Bonds_All,13.5
34,2021-11-01,11,2021,Government of Canada Bonds_Over 10 years,297880.495184
46,2021-11-01,11,2021,Government of Canada Bonds_Real Return Bonds,174287.384233
10,2021-11-01,11,2021,Government of Canada Bonds_Under 3 years,1167407.034079
178,2021-11-01,11,2021,Mortgage Backed Securities_All,58387.691625
166,2021-11-01,11,2021,Municipal Bonds_All,3556.290488
202,2021-11-01,11,2021,Other Domestic Bonds_All,2411.487077
238,2021-11-01,11,2021,Other_All,2389.151447
106,2021-11-01,11,2021,Provincial Bonds_3-10 years,327055.237225
226,2021-11-01,11,2021,Provincial Bonds_All,5983.433002
118,2021-11-01,11,2021,Provincial Bonds_Over 10 years,188975.156739
94,2021-11-01,11,2021,Provincial Bonds_Under 3 years,83218.177854
191,2021-12-01,12,2021,Asset-Backed Securities_All,24
143,2021-12-01,12,2021,Corporate Bonds_3-10 years,22595.373472
155,2021-12-01,12,2021,Corporate Bonds_Over 10 years,4074.020403
131,2021-12-01,12,2021,Corporate Bonds_Under 3 years,8458.123447
71,2021-12-01,12,2021,Federal Crown Corporation Bonds_3-10 years,155367.333884
83,2021-12-01,12,2021,Federal Crown Corporation Bonds_Over 10 years,5801.073
59,2021-12-01,12,2021,Federal Crown Corporation Bonds_Under 3 years,149267.339572
23,2021-12-01,12,2021,Government of Canada Bonds_3-10 years,1063197.529894
215,2021-12-01,12,2021,Government of Canada Bonds_All,39.5
35,2021-12-01,12,2021,Government of Canada Bonds_Over 10 years,222544.438729
47,2021-12-01,12,2021,Government of Canada Bonds_Real Return Bonds,141975.783012
11,2021-12-01,12,2021,Government of Canada Bonds_Under 3 years,1014751.783033
179,2021-12-01,12,2021,Mortgage Backed Securities_All,64195.288526
167,2021-12-01,12,2021,Municipal Bonds_All,3445.080991
203,2021-12-01,12,2021,Other Domestic Bonds_All,1219.381876
239,2021-12-01,12,2021,Other_All,1972.059772
107,2021-12-01,12,2021,Provincial Bonds_3-10 years,325373.498606
227,2021-12-01,12,2021,Provincial Bonds_All,7619.032397
119,2021-12-01,12,2021,Provincial Bonds_Over 10 years,162939.649055
95,2021-12-01,12,2021,Provincial Bonds_Under 3 years,56002.395544
180,2022-01-01,1,2022,Asset-Backed Securities_All,1661.222
132,2022-01-01,1,2022,Corporate Bonds_3-10 years,22783.351927
144,2022-01-01,1,2022,Corporate Bonds_Over 10 years,3459.453
120,2022-01-01,1,2022,Corporate Bonds_Under 3 years,9075.991901
60,2022-01-01,1,2022,Federal Crown Corporation Bonds_3-10 years,149722.436512
