,date,month,year,instruments,volume
110,2020-03-01,3,2020,Provincial Bonds_Banks,8769.699445
122,2020-03-01,3,2020,Provincial Bonds_Institutional Clients,68594.453947
86,2020-03-01,3,2020,Provincial Bonds_Investment Dealers,4094.744675
158,2020-03-01,3,2020,Provincial Bonds_Issuer,1056.023
146,2020-03-01,3,2020,Provincial Bonds_Non-Residents,14131.630441
134,2020-03-01,3,2020,Provincial Bonds_Retail Clients,490.385474
15,2020-04-01,4,2020,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,15179.0735
27,2020-04-01,4,2020,Federal Crown Corporation Bonds_Banks,6073.7185
39,2020-04-01,4,2020,Federal Crown Corporation Bonds_Institutional Clients,30436.5449
3,2020-04-01,4,2020,Federal Crown Corporation Bonds_Investment Dealers,3847.370708
75,2020-04-01,4,2020,Federal Crown Corporation Bonds_Issuer,15
63,2020-04-01,4,2020,Federal Crown Corporation Bonds_Non-Residents,8654.4
51,2020-04-01,4,2020,Federal Crown Corporation Bonds_Retail Clients,272.5211
99,2020-04-01,4,2020,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,48148.214
111,2020-04-01,4,2020,Provincial Bonds_Banks,7798.4478
123,2020-04-01,4,2020,Provincial Bonds_Institutional Clients,82927.488598
87,2020-04-01,4,2020,Provincial Bonds_Investment Dealers,5064.2195
159,2020-04-01,4,2020,Provincial Bonds_Issuer,907.918
147,2020-04-01,4,2020,Provincial Bonds_Non-Residents,16385.1823
135,2020-04-01,4,2020,Provincial Bonds_Retail Clients,613.486338
16,2020-05-01,5,2020,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,16665.6385
28,2020-05-01,5,2020,Federal Crown Corporation Bonds_Banks,5526.8135
40,2020-05-01,5,2020,Federal Crown Corporation Bonds_Institutional Clients,21269.719693
4,2020-05-01,5,2020,Federal Crown Corporation Bonds_Investment Dealers,2903.89052
76,2020-05-01,5,2020,Federal Crown Corporation Bonds_Issuer,0
64,2020-05-01,5,2020,Federal Crown Corporation Bonds_Non-Residents,10273.658204
52,2020-05-01,5,2020,Federal Crown Corporation Bonds_Retail Clients,221.270937
100,2020-05-01,5,2020,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,31803.0425
112,2020-05-01,5,2020,Provincial Bonds_Banks,5623.36511
124,2020-05-01,5,2020,Provincial Bonds_Institutional Clients,55506.11029
88,2020-05-01,5,2020,Provincial Bonds_Investment Dealers,3818.081895
160,2020-05-01,5,2020,Provincial Bonds_Issuer,1021.63
148,2020-05-01,5,2020,Provincial Bonds_Non-Residents,9663.59744
136,2020-05-01,5,2020,Provincial Bonds_Retail Clients,410.936874
17,2020-06-01,6,2020,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,21367.56
29,2020-06-01,6,2020,Federal Crown Corporation Bonds_Banks,7692.7485
41,2020-06-01,6,2020,Federal Crown Corporation Bonds_Institutional Clients,29128.575821
5,2020-06-01,6,2020,Federal Crown Corporation Bonds_Investment Dealers,6221.18476
77,2020-06-01,6,2020,Federal Crown Corporation Bonds_Issuer,41.6
65,2020-06-01,6,2020,Federal Crown Corporation Bonds_Non-Residents,10057.0005
53,2020-06-01,6,2020,Federal Crown Corporation Bonds_Retail Clients,292.166588
101,2020-06-01,6,2020,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,44791.5705
113,2020-06-01,6,2020,Provincial Bonds_Banks,7127.65243
125,2020-06-01,6,2020,Provincial Bonds_Institutional Clients,67766.998732
89,2020-06-01,6,2020,Provincial Bonds_Investment Dealers,4241.352622
161,2020-06-01,6,2020,Provincial Bonds_Issuer,841.59
149,2020-06-01,6,2020,Provincial Bonds_Non-Residents,17097.070891
137,2020-06-01,6,2020,Provincial Bonds_Retail Clients,626.063849
18,2020-07-01,7,2020,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,16139.91
30,2020-07-01,7,2020,Federal Crown Corporation Bonds_Banks,5455.137379
42,2020-07-01,7,2020,Federal Crown Corporation Bonds_Institutional Clients,16037.985752
6,2020-07-01,7,2020,Federal Crown Corporation Bonds_Investment Dealers,2237.882519
78,2020-07-01,7,2020,Federal Crown Corporation Bonds_Issuer,71.1
66,2020-07-01,7,2020,Federal Crown Corporation Bonds_Non-Residents,6526.115038
54,2020-07-01,7,2020,Federal Crown Corporation Bonds_Retail Clients,104.2842
102,2020-07-01,7,2020,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,35379.8715
114,2020-07-01,7,2020,Provincial Bonds_Banks,6548.642877
126,2020-07-01,7,2020,Provincial Bonds_Institutional Clients,47864.139217
90,2020-07-01,7,2020,Provincial Bonds_Investment Dealers,3468.042882
162,2020-07-01,7,2020,Provincial Bonds_Issuer,1169.1
150,2020-07-01,7,2020,Provincial Bonds_Non-Residents,9058.325606
138,2020-07-01,7,2020,Provincial Bonds_Retail Clients,290.641522
19,2020-08-01,8,2020,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,22443.87
31,2020-08-01,8,2020,Federal Crown Corporation Bonds_Banks,5200.341
43,2020-08-01,8,2020,Federal Crown Corporation Bonds_Institutional Clients,20581.001493
7,2020-08-01,8,2020,Federal Crown Corporation Bonds_Investment Dealers,3584.925
79,2020-08-01,8,2020,Federal Crown Corporation Bonds_Issuer,312.5
67,2020-08-01,8,2020,Federal Crown Corporation Bonds_Non-Residents,10710.48642
55,2020-08-01,8,2020,Federal Crown Corporation Bonds_Retail Clients,97.909098
103,2020-08-01,8,2020,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,28102.489
115,2020-08-01,8,2020,Provincial Bonds_Banks,3511.945355
127,2020-08-01,8,2020,Provincial Bonds_Institutional Clients,46770.472662
91,2020-08-01,8,2020,Provincial Bonds_Investment Dealers,1910.258403
163,2020-08-01,8,2020,Provincial Bonds_Issuer,1272.061
151,2020-08-01,8,2020,Provincial Bonds_Non-Residents,12282.28419
139,2020-08-01,8,2020,Provincial Bonds_Retail Clients,322.783822
20,2020-09-01,9,2020,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,27441.219
32,2020-09-01,9,2020,Federal Crown Corporation Bonds_Banks,3476.358
44,2020-09-01,9,2020,Federal Crown Corporation Bonds_Institutional Clients,27116.498281
8,2020-09-01,9,2020,Federal Crown Corporation Bonds_Investment Dealers,3761.91
80,2020-09-01,9,2020,Federal Crown Corporation Bonds_Issuer,0
68,2020-09-01,9,2020,Federal Crown Corporation Bonds_Non-Residents,8629.3562
56,2020-09-01,9,2020,Federal Crown Corporation Bonds_Retail Clients,404.895308
104,2020-09-01,9,2020,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,46818.612
116,2020-09-01,9,2020,Provincial Bonds_Banks,3951.74145
128,2020-09-01,9,2020,Provincial Bonds_Institutional Clients,55445.016521
92,2020-09-01,9,2020,Provincial Bonds_Investment Dealers,3422.72515
164,2020-09-01,9,2020,Provincial Bonds_Issuer,1844.41
152,2020-09-01,9,2020,Provincial Bonds_Non-Residents,12660.673081
140,2020-09-01,9,2020,Provincial Bonds_Retail Clients,532.688819
21,2020-10-01,10,2020,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,28978.2995
33,2020-10-01,10,2020,Federal Crown Corporation Bonds_Banks,3329.318
45,2020-10-01,10,2020,Federal Crown Corporation Bonds_Institutional Clients,28452.565652
9,2020-10-01,10,2020,Federal Crown Corporation Bonds_Investment Dealers,2814.062724
81,2020-10-01,10,2020,Federal Crown Corporation Bonds_Issuer,413
69,2020-10-01,10,2020,Federal Crown Corporation Bonds_Non-Residents,10075.34156
57,2020-10-01,10,2020,Federal Crown Corporation Bonds_Retail Clients,305.959129
105,2020-10-01,10,2020,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,45517.783
117,2020-10-01,10,2020,Provincial Bonds_Banks,5511.345014
129,2020-10-01,10,2020,Provincial Bonds_Institutional Clients,46947.914875
93,2020-10-01,10,2020,Provincial Bonds_Investment Dealers,2195.255939
165,2020-10-01,10,2020,Provincial Bonds_Issuer,1294.74
153,2020-10-01,10,2020,Provincial Bonds_Non-Residents,14567.156303
141,2020-10-01,10,2020,Provincial Bonds_Retail Clients,336.021548
22,2020-11-01,11,2020,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,25808.553
34,2020-11-01,11,2020,Federal Crown Corporation Bonds_Banks,6055.842
46,2020-11-01,11,2020,Federal Crown Corporation Bonds_Institutional Clients,36694.052498
10,2020-11-01,11,2020,Federal Crown Corporation Bonds_Investment Dealers,3912.637
82,2020-11-01,11,2020,Federal Crown Corporation Bonds_Issuer,135
70,2020-11-01,11,2020,Federal Crown Corporation Bonds_Non-Residents,11867.256208
58,2020-11-01,11,2020,Federal Crown Corporation Bonds_Retail Clients,149.988925
106,2020-11-01,11,2020,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,39567.654
118,2020-11-01,11,2020,Provincial Bonds_Banks,5802.8945
130,2020-11-01,11,2020,Provincial Bonds_Institutional Clients,50220.984315
94,2020-11-01,11,2020,Provincial Bonds_Investment Dealers,2911.756
166,2020-11-01,11,2020,Provincial Bonds_Issuer,841.3
154,2020-11-01,11,2020,Provincial Bonds_Non-Residents,11310.917524
142,2020-11-01,11,2020,Provincial Bonds_Retail Clients,240.147356
23,2020-12-01,12,2020,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,15552.1035
35,2020-12-01,12,2020,Federal Crown Corporation Bonds_Banks,4605.124
47,2020-12-01,12,2020,Federal Crown Corporation Bonds_Institutional Clients,32265.157095
11,2020-12-01,12,2020,Federal Crown Corporation Bonds_Investment Dealers,2722.782536
83,2020-12-01,12,2020,Federal Crown Corporation Bonds_Issuer,120.5
71,2020-12-01,12,2020,Federal Crown Corporation Bonds_Non-Residents,9757.846699
59,2020-12-01,12,2020,Federal Crown Corporation Bonds_Retail Clients,154.858736
107,2020-12-01,12,2020,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,41481.1985
119,2020-12-01,12,2020,Provincial Bonds_Banks,4823.8055
131,2020-12-01,12,2020,Provincial Bonds_Institutional Clients,57401.739748
95,2020-12-01,12,2020,Provincial Bonds_Investment Dealers,2817.137856
167,2020-12-01,12,2020,Provincial Bonds_Issuer,1685.843
155,2020-12-01,12,2020,Provincial Bonds_Non-Residents,12831.445938
143,2020-12-01,12,2020,Provincial Bonds_Retail Clients,309.189744
12,2021-01-01,1,2021,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,29903.5
24,2021-01-01,1,2021,Federal Crown Corporation Bonds_Banks,4859.493307
36,2021-01-01,1,2021,Federal Crown Corporation Bonds_Institutional Clients,28958.448342
0,2021-01-01,1,2021,Federal Crown Corporation Bonds_Investment Dealers,2872.15652
72,2021-01-01,1,2021,Federal Crown Corporation Bonds_Issuer,60
60,2021-01-01,1,2021,Federal Crown Corporation Bonds_Non-Residents,10667.2384
48,2021-01-01,1,2021,Federal Crown Corporation Bonds_Retail Clients,2264.061586
96,2021-01-01,1,2021,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,43652.6865
108,2021-01-01,1,2021,Provincial Bonds_Banks,6794.85901
120,2021-01-01,1,2021,Provincial Bonds_Institutional Clients,59621.553476
84,2021-01-01,1,2021,Provincial Bonds_Investment Dealers,3490.262856
156,2021-01-01,1,2021,Provincial Bonds_Issuer,1954.74
144,2021-01-01,1,2021,Provincial Bonds_Non-Residents,14929.035598
132,2021-01-01,1,2021,Provincial Bonds_Retail Clients,1264.115195
13,2021-02-01,2,2021,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,23791.4
25,2021-02-01,2,2021,Federal Crown Corporation Bonds_Banks,3948.008
37,2021-02-01,2,2021,Federal Crown Corporation Bonds_Institutional Clients,29172.722659
1,2021-02-01,2,2021,Federal Crown Corporation Bonds_Investment Dealers,3596.074
73,2021-02-01,2,2021,Federal Crown Corporation Bonds_Issuer,0
61,2021-02-01,2,2021,Federal Crown Corporation Bonds_Non-Residents,12520.935344
49,2021-02-01,2,2021,Federal Crown Corporation Bonds_Retail Clients,987.928949
97,2021-02-01,2,2021,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,35820.0935
109,2021-02-01,2,2021,Provincial Bonds_Banks,5058.01235
121,2021-02-01,2,2021,Provincial Bonds_Institutional Clients,55944.641573
85,2021-02-01,2,2021,Provincial Bonds_Investment Dealers,2633.452866
157,2021-02-01,2,2021,Provincial Bonds_Issuer,1889.79
145,2021-02-01,2,2021,Provincial Bonds_Non-Residents,8537.421608
133,2021-02-01,2,2021,Provincial Bonds_Retail Clients,960.149341
14,2021-03-01,3,2021,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,30275.9
26,2021-03-01,3,2021,Federal Crown Corporation Bonds_Banks,5048.717
38,2021-03-01,3,2021,Federal Crown Corporation Bonds_Institutional Clients,25915.905502
2,2021-03-01,3,2021,Federal Crown Corporation Bonds_Investment Dealers,4506.936802
74,2021-03-01,3,2021,Federal Crown Corporation Bonds_Issuer,0
62,2021-03-01,3,2021,Federal Crown Corporation Bonds_Non-Residents,10969.176492
50,2021-03-01,3,2021,Federal Crown Corporation Bonds_Retail Clients,1763.940523
98,2021-03-01,3,2021,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,58211.8755
110,2021-03-01,3,2021,Provincial Bonds_Banks,5990.6415
122,2021-03-01,3,2021,Provincial Bonds_Institutional Clients,75915.640576
86,2021-03-01,3,2021,Provincial Bonds_Investment Dealers,3685.092189
158,2021-03-01,3,2021,Provincial Bonds_Issuer,1110.536
146,2021-03-01,3,2021,Provincial Bonds_Non-Residents,11636.672188
134,2021-03-01,3,2021,Provincial Bonds_Retail Clients,1095.582821
15,2021-04-01,4,2021,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,22646.9
27,2021-04-01,4,2021,Federal Crown Corporation Bonds_Banks,3342.3645
39,2021-04-01,4,2021,Federal Crown Corporation Bonds_Institutional Clients,18310.560177
3,2021-04-01,4,2021,Federal Crown Corporation Bonds_Investment Dealers,2830.84994
75,2021-04-01,4,2021,Federal Crown Corporation Bonds_Issuer,0
63,2021-04-01,4,2021,Federal Crown Corporation Bonds_Non-Residents,8766.71692
51,2021-04-01,4,2021,Federal Crown Corporation Bonds_Retail Clients,459.196481
99,2021-04-01,4,2021,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,56387.241
111,2021-04-01,4,2021,Provincial Bonds_Banks,4983.7656
123,2021-04-01,4,2021,Provincial Bonds_Institutional Clients,61904.640043
87,2021-04-01,4,2021,Provincial Bonds_Investment Dealers,3096.521174
159,2021-04-01,4,2021,Provincial Bonds_Issuer,983.385
147,2021-04-01,4,2021,Provincial Bonds_Non-Residents,11121.34869
135,2021-04-01,4,2021,Provincial Bonds_Retail Clients,1023.681361
16,2021-05-01,5,2021,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,20365.73
28,2021-05-01,5,2021,Federal Crown Corporation Bonds_Banks,6199.98475
40,2021-05-01,5,2021,Federal Crown Corporation Bonds_Institutional Clients,23770.333333
4,2021-05-01,5,2021,Federal Crown Corporation Bonds_Investment Dealers,2648.56875
76,2021-05-01,5,2021,Federal Crown Corporation Bonds_Issuer,85
64,2021-05-01,5,2021,Federal Crown Corporation Bonds_Non-Residents,10110.69588
52,2021-05-01,5,2021,Federal Crown Corporation Bonds_Retail Clients,254.671315
100,2021-05-01,5,2021,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,48993.0065
112,2021-05-01,5,2021,Provincial Bonds_Banks,4167.588
124,2021-05-01,5,2021,Provincial Bonds_Institutional Clients,59005.593375
88,2021-05-01,5,2021,Provincial Bonds_Investment Dealers,3628.479314
160,2021-05-01,5,2021,Provincial Bonds_Issuer,666.4
148,2021-05-01,5,2021,Provincial Bonds_Non-Residents,8921.192351
136,2021-05-01,5,2021,Provincial Bonds_Retail Clients,976.648006
17,2021-06-01,6,2021,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,27459.0312
29,2021-06-01,6,2021,Federal Crown Corporation Bonds_Banks,5964.60625
41,2021-06-01,6,2021,Federal Crown Corporation Bonds_Institutional Clients,32287.047227
5,2021-06-01,6,2021,Federal Crown Corporation Bonds_Investment Dealers,6031.893225
77,2021-06-01,6,2021,Federal Crown Corporation Bonds_Issuer,130
65,2021-06-01,6,2021,Federal Crown Corporation Bonds_Non-Residents,14158.684944
53,2021-06-01,6,2021,Federal Crown Corporation Bonds_Retail Clients,828.935682
101,2021-06-01,6,2021,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,57788.9575
113,2021-06-01,6,2021,Provincial Bonds_Banks,4003.467281
125,2021-06-01,6,2021,Provincial Bonds_Institutional Clients,71998.119003
89,2021-06-01,6,2021,Provincial Bonds_Investment Dealers,4592.735759
161,2021-06-01,6,2021,Provincial Bonds_Issuer,537.8
149,2021-06-01,6,2021,Provincial Bonds_Non-Residents,19947.138894
137,2021-06-01,6,2021,Provincial Bonds_Retail Clients,804.258957
18,2021-07-01,7,2021,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,23352.486
30,2021-07-01,7,2021,Federal Crown Corporation Bonds_Banks,1665.2735
42,2021-07-01,7,2021,Federal Crown Corporation Bonds_Institutional Clients,23107.720502
6,2021-07-01,7,2021,Federal Crown Corporation Bonds_Investment Dealers,1611.146
78,2021-07-01,7,2021,Federal Crown Corporation Bonds_Issuer,0
66,2021-07-01,7,2021,Federal Crown Corporation Bonds_Non-Residents,9266.412182
54,2021-07-01,7,2021,Federal Crown Corporation Bonds_Retail Clients,229.62576
102,2021-07-01,7,2021,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,30824.71
114,2021-07-01,7,2021,Provincial Bonds_Banks,4608.6735
126,2021-07-01,7,2021,Provincial Bonds_Institutional Clients,45651.177215
90,2021-07-01,7,2021,Provincial Bonds_Investment Dealers,4562.977283
162,2021-07-01,7,2021,Provincial Bonds_Issuer,781.447
150,2021-07-01,7,2021,Provincial Bonds_Non-Residents,11296.051586
138,2021-07-01,7,2021,Provincial Bonds_Retail Clients,459.553908
19,2021-08-01,8,2021,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,17329
31,2021-08-01,8,2021,Federal Crown Corporation Bonds_Banks,2622.2495
43,2021-08-01,8,2021,Federal Crown Corporation Bonds_Institutional Clients,23379.791109
7,2021-08-01,8,2021,Federal Crown Corporation Bonds_Investment Dealers,2889.700366
79,2021-08-01,8,2021,Federal Crown Corporation Bonds_Issuer,0
67,2021-08-01,8,2021,Federal Crown Corporation Bonds_Non-Residents,7984.21168
55,2021-08-01,8,2021,Federal Crown Corporation Bonds_Retail Clients,306.303153
103,2021-08-01,8,2021,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,36307.4725
115,2021-08-01,8,2021,Provincial Bonds_Banks,3137.21261
127,2021-08-01,8,2021,Provincial Bonds_Institutional Clients,38552.110658
91,2021-08-01,8,2021,Provincial Bonds_Investment Dealers,3258.323084
163,2021-08-01,8,2021,Provincial Bonds_Issuer,756.1315
151,2021-08-01,8,2021,Provincial Bonds_Non-Residents,14243.4019
139,2021-08-01,8,2021,Provincial Bonds_Retail Clients,614.946244
20,2021-09-01,9,2021,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,28133.001
32,2021-09-01,9,2021,Federal Crown Corporation Bonds_Banks,4113.514
44,2021-09-01,9,2021,Federal Crown Corporation Bonds_Institutional Clients,32136.607502
8,2021-09-01,9,2021,Federal Crown Corporation Bonds_Investment Dealers,5351.794376
80,2021-09-01,9,2021,Federal Crown Corporation Bonds_Issuer,371
68,2021-09-01,9,2021,Federal Crown Corporation Bonds_Non-Residents,15571.116922
56,2021-09-01,9,2021,Federal Crown Corporation Bonds_Retail Clients,214.659425
104,2021-09-01,9,2021,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,55187.5005
116,2021-09-01,9,2021,Provincial Bonds_Banks,4323.97615
128,2021-09-01,9,2021,Provincial Bonds_Institutional Clients,54051.273831
92,2021-09-01,9,2021,Provincial Bonds_Investment Dealers,4962.55009
164,2021-09-01,9,2021,Provincial Bonds_Issuer,2080.505
152,2021-09-01,9,2021,Provincial Bonds_Non-Residents,14305.52539
140,2021-09-01,9,2021,Provincial Bonds_Retail Clients,701.86695
21,2021-10-01,10,2021,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,30080.6785
33,2021-10-01,10,2021,Federal Crown Corporation Bonds_Banks,4693.025
45,2021-10-01,10,2021,Federal Crown Corporation Bonds_Institutional Clients,23387.045518
9,2021-10-01,10,2021,Federal Crown Corporation Bonds_Investment Dealers,5191.982626
81,2021-10-01,10,2021,Federal Crown Corporation Bonds_Issuer,12
69,2021-10-01,10,2021,Federal Crown Corporation Bonds_Non-Residents,11661.29998
57,2021-10-01,10,2021,Federal Crown Corporation Bonds_Retail Clients,926.544609
105,2021-10-01,10,2021,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,38932.4685
117,2021-10-01,10,2021,Provincial Bonds_Banks,7192.25102
129,2021-10-01,10,2021,Provincial Bonds_Institutional Clients,63020.656488
93,2021-10-01,10,2021,Provincial Bonds_Investment Dealers,6796.286014
165,2021-10-01,10,2021,Provincial Bonds_Issuer,1188.464
153,2021-10-01,10,2021,Provincial Bonds_Non-Residents,13852.93176
141,2021-10-01,10,2021,Provincial Bonds_Retail Clients,565.485082
22,2021-11-01,11,2021,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,26956.975
34,2021-11-01,11,2021,Federal Crown Corporation Bonds_Banks,6337.959
46,2021-11-01,11,2021,Federal Crown Corporation Bonds_Institutional Clients,31145.200068
10,2021-11-01,11,2021,Federal Crown Corporation Bonds_Investment Dealers,5599.95758
82,2021-11-01,11,2021,Federal Crown Corporation Bonds_Issuer,27.5
70,2021-11-01,11,2021,Federal Crown Corporation Bonds_Non-Residents,16133.614343
58,2021-11-01,11,2021,Federal Crown Corporation Bonds_Retail Clients,271.346596
106,2021-11-01,11,2021,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,27104.1695
118,2021-11-01,11,2021,Provincial Bonds_Banks,5952.1432
130,2021-11-01,11,2021,Provincial Bonds_Institutional Clients,62815.265296
94,2021-11-01,11,2021,Provincial Bonds_Investment Dealers,6590.330014
166,2021-11-01,11,2021,Provincial Bonds_Issuer,1583.071
154,2021-11-01,11,2021,Provincial Bonds_Non-Residents,8535.583163
142,2021-11-01,11,2021,Provincial Bonds_Retail Clients,529.790017
23,2021-12-01,12,2021,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,19843.8
35,2021-12-01,12,2021,Federal Crown Corporation Bonds_Banks,3234.25
47,2021-12-01,12,2021,Federal Crown Corporation Bonds_Institutional Clients,31153.667351
11,2021-12-01,12,2021,Federal Crown Corporation Bonds_Investment Dealers,3705.163598
83,2021-12-01,12,2021,Federal Crown Corporation Bonds_Issuer,0
71,2021-12-01,12,2021,Federal Crown Corporation Bonds_Non-Residents,10935.62222
59,2021-12-01,12,2021,Federal Crown Corporation Bonds_Retail Clients,388.94518
107,2021-12-01,12,2021,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,29905.2335
119,2021-12-01,12,2021,Provincial Bonds_Banks,4458.7149
131,2021-12-01,12,2021,Provincial Bonds_Institutional Clients,50187.938129
95,2021-12-01,12,2021,Provincial Bonds_Investment Dealers,4384.351339
167,2021-12-01,12,2021,Provincial Bonds_Issuer,1978.634
155,2021-12-01,12,2021,Provincial Bonds_Non-Residents,13372.555239
143,2021-12-01,12,2021,Provincial Bonds_Retail Clients,442.858415
12,2022-01-01,1,2022,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,25179.948
24,2022-01-01,1,2022,Federal Crown Corporation Bonds_Banks,4423.98746
36,2022-01-01,1,2022,Federal Crown Corporation Bonds_Institutional Clients,24722.509216
0,2022-01-01,1,2022,Federal Crown Corporation Bonds_Investment Dealers,3696.541704
72,2022-01-01,1,2022,Federal Crown Corporation Bonds_Issuer,10.002
60,2022-01-01,1,2022,Federal Crown Corporation Bonds_Non-Residents,13731.250364
48,2022-01-01,1,2022,Federal Crown Corporation Bonds_Retail Clients,223.39725
96,2022-01-01,1,2022,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,37295.32
108,2022-01-01,1,2022,Provincial Bonds_Banks,4976.976285
120,2022-01-01,1,2022,Provincial Bonds_Institutional Clients,52939.402409
84,2022-01-01,1,2022,Provincial Bonds_Investment Dealers,5704.156907
156,2022-01-01,1,2022,Provincial Bonds_Issuer,807.049
144,2022-01-01,1,2022,Provincial Bonds_Non-Residents,15232.388496
132,2022-01-01,1,2022,Provincial Bonds_Retail Clients,364.844937
13,2022-02-01,2,2022,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,18169.008
25,2022-02-01,2,2022,Federal Crown Corporation Bonds_Banks,3817.933
37,2022-02-01,2,2022,Federal Crown Corporation Bonds_Institutional Clients,24524.521215
1,2022-02-01,2,2022,Federal Crown Corporation Bonds_Investment Dealers,3755.800838
73,2022-02-01,2,2022,Federal Crown Corporation Bonds_Issuer,38.798
61,2022-02-01,2,2022,Federal Crown Corporation Bonds_Non-Residents,11614.373655
49,2022-02-01,2,2022,Federal Crown Corporation Bonds_Retail Clients,191.275945
97,2022-02-01,2,2022,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,41055.419
109,2022-02-01,2,2022,Provincial Bonds_Banks,4570.6666
121,2022-02-01,2,2022,Provincial Bonds_Institutional Clients,54023.524027
85,2022-02-01,2,2022,Provincial Bonds_Investment Dealers,5115.8706
157,2022-02-01,2,2022,Provincial Bonds_Issuer,1547.993
145,2022-02-01,2,2022,Provincial Bonds_Non-Residents,14363.252475
133,2022-02-01,2,2022,Provincial Bonds_Retail Clients,346.978109
14,2022-03-01,3,2022,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,22779.605
26,2022-03-01,3,2022,Federal Crown Corporation Bonds_Banks,5737.391
38,2022-03-01,3,2022,Federal Crown Corporation Bonds_Institutional Clients,35350.015062
2,2022-03-01,3,2022,Federal Crown Corporation Bonds_Investment Dealers,6149.33345
74,2022-03-01,3,2022,Federal Crown Corporation Bonds_Issuer,0
62,2022-03-01,3,2022,Federal Crown Corporation Bonds_Non-Residents,12286.096479
50,2022-03-01,3,2022,Federal Crown Corporation Bonds_Retail Clients,558.855823
98,2022-03-01,3,2022,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,55720.0525
110,2022-03-01,3,2022,Provincial Bonds_Banks,6319.659225
122,2022-03-01,3,2022,Provincial Bonds_Institutional Clients,71561.48563
86,2022-03-01,3,2022,Provincial Bonds_Investment Dealers,7849.441719
158,2022-03-01,3,2022,Provincial Bonds_Issuer,823.643
146,2022-03-01,3,2022,Provincial Bonds_Non-Residents,17408.005796
134,2022-03-01,3,2022,Provincial Bonds_Retail Clients,801.027635
15,2022-04-01,4,2022,Federal Crown Corporation Bonds_Anonymous Systems: IDBBs and ATSs,16325.491
27,2022-04-01,4,2022,Federal Crown Corporation Bonds_Banks,3417.8265
39,2022-04-01,4,2022,Federal Crown Corporation Bonds_Institutional Clients,17387.825753
3,2022-04-01,4,2022,Federal Crown Corporation Bonds_Investment Dealers,3158.2208
75,2022-04-01,4,2022,Federal Crown Corporation Bonds_Issuer,9.4
63,2022-04-01,4,2022,Federal Crown Corporation Bonds_Non-Residents,7680.529916
51,2022-04-01,4,2022,Federal Crown Corporation Bonds_Retail Clients,358.605847
99,2022-04-01,4,2022,Provincial Bonds_Anonymous Systems: IDBBs and ATSs,47256.783
111,2022-04-01,4,2022,Provincial Bonds_Banks,6386.444245
