,date,month,year,instruments,volume
87,2020-04-01,4,2020,Asset-Backed Securities_Investment Dealers,45.1205
159,2020-04-01,4,2020,Asset-Backed Securities_Issuer,0.0
147,2020-04-01,4,2020,Asset-Backed Securities_Non-Residents,43.745
135,2020-04-01,4,2020,Asset-Backed Securities_Retail Clients,4.337
15,2020-04-01,4,2020,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,224.232
27,2020-04-01,4,2020,Mortgage Backed Securities_Banks,4027.279742
39,2020-04-01,4,2020,Mortgage Backed Securities_Institutional Clients,6997.214159
3,2020-04-01,4,2020,Mortgage Backed Securities_Investment Dealers,1551.548998
75,2020-04-01,4,2020,Mortgage Backed Securities_Issuer,0
63,2020-04-01,4,2020,Mortgage Backed Securities_Non-Residents,49.527024
51,2020-04-01,4,2020,Mortgage Backed Securities_Retail Clients,0.164
100,2020-05-01,5,2020,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,37.75
112,2020-05-01,5,2020,Asset-Backed Securities_Banks,0.2115
124,2020-05-01,5,2020,Asset-Backed Securities_Institutional Clients,567.475814
88,2020-05-01,5,2020,Asset-Backed Securities_Investment Dealers,0.3845
160,2020-05-01,5,2020,Asset-Backed Securities_Issuer,0.0
148,2020-05-01,5,2020,Asset-Backed Securities_Non-Residents,29.169
136,2020-05-01,5,2020,Asset-Backed Securities_Retail Clients,0.683
16,2020-05-01,5,2020,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,246.766
28,2020-05-01,5,2020,Mortgage Backed Securities_Banks,4311.671936
40,2020-05-01,5,2020,Mortgage Backed Securities_Institutional Clients,4656.557621
4,2020-05-01,5,2020,Mortgage Backed Securities_Investment Dealers,922.649067
76,2020-05-01,5,2020,Mortgage Backed Securities_Issuer,0
64,2020-05-01,5,2020,Mortgage Backed Securities_Non-Residents,53.563724
52,2020-05-01,5,2020,Mortgage Backed Securities_Retail Clients,0
101,2020-06-01,6,2020,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,95.6
113,2020-06-01,6,2020,Asset-Backed Securities_Banks,0.0185
125,2020-06-01,6,2020,Asset-Backed Securities_Institutional Clients,1065.703688
89,2020-06-01,6,2020,Asset-Backed Securities_Investment Dealers,0.1295
161,2020-06-01,6,2020,Asset-Backed Securities_Issuer,0.0
149,2020-06-01,6,2020,Asset-Backed Securities_Non-Residents,144.8895
137,2020-06-01,6,2020,Asset-Backed Securities_Retail Clients,0.858
17,2020-06-01,6,2020,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,195.542
29,2020-06-01,6,2020,Mortgage Backed Securities_Banks,3322.492248
41,2020-06-01,6,2020,Mortgage Backed Securities_Institutional Clients,8200.055804
5,2020-06-01,6,2020,Mortgage Backed Securities_Investment Dealers,918.695087
77,2020-06-01,6,2020,Mortgage Backed Securities_Issuer,0
65,2020-06-01,6,2020,Mortgage Backed Securities_Non-Residents,11.843325
53,2020-06-01,6,2020,Mortgage Backed Securities_Retail Clients,0
102,2020-07-01,7,2020,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,8
114,2020-07-01,7,2020,Asset-Backed Securities_Banks,11.825
126,2020-07-01,7,2020,Asset-Backed Securities_Institutional Clients,433.672836
90,2020-07-01,7,2020,Asset-Backed Securities_Investment Dealers,0.042
162,2020-07-01,7,2020,Asset-Backed Securities_Issuer,0.0
150,2020-07-01,7,2020,Asset-Backed Securities_Non-Residents,115.307
138,2020-07-01,7,2020,Asset-Backed Securities_Retail Clients,0.808
18,2020-07-01,7,2020,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,0
30,2020-07-01,7,2020,Mortgage Backed Securities_Banks,1903.11651
42,2020-07-01,7,2020,Mortgage Backed Securities_Institutional Clients,3900.843684
6,2020-07-01,7,2020,Mortgage Backed Securities_Investment Dealers,279.773081
78,2020-07-01,7,2020,Mortgage Backed Securities_Issuer,84.02754
66,2020-07-01,7,2020,Mortgage Backed Securities_Non-Residents,14.999785
54,2020-07-01,7,2020,Mortgage Backed Securities_Retail Clients,0
103,2020-08-01,8,2020,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,4
115,2020-08-01,8,2020,Asset-Backed Securities_Banks,2.5555
127,2020-08-01,8,2020,Asset-Backed Securities_Institutional Clients,416.374
91,2020-08-01,8,2020,Asset-Backed Securities_Investment Dealers,5.721
163,2020-08-01,8,2020,Asset-Backed Securities_Issuer,0.0
151,2020-08-01,8,2020,Asset-Backed Securities_Non-Residents,18.709
139,2020-08-01,8,2020,Asset-Backed Securities_Retail Clients,1.348
19,2020-08-01,8,2020,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,0
31,2020-08-01,8,2020,Mortgage Backed Securities_Banks,1284.976616
43,2020-08-01,8,2020,Mortgage Backed Securities_Institutional Clients,1794.480758
7,2020-08-01,8,2020,Mortgage Backed Securities_Investment Dealers,321.987778
79,2020-08-01,8,2020,Mortgage Backed Securities_Issuer,36.205511
67,2020-08-01,8,2020,Mortgage Backed Securities_Non-Residents,23.272
55,2020-08-01,8,2020,Mortgage Backed Securities_Retail Clients,0
104,2020-09-01,9,2020,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,47.57
116,2020-09-01,9,2020,Asset-Backed Securities_Banks,5.2905
128,2020-09-01,9,2020,Asset-Backed Securities_Institutional Clients,904.852984
92,2020-09-01,9,2020,Asset-Backed Securities_Investment Dealers,86.0365
164,2020-09-01,9,2020,Asset-Backed Securities_Issuer,0.0
152,2020-09-01,9,2020,Asset-Backed Securities_Non-Residents,172.724613
140,2020-09-01,9,2020,Asset-Backed Securities_Retail Clients,3.163
20,2020-09-01,9,2020,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,10
32,2020-09-01,9,2020,Mortgage Backed Securities_Banks,1395.424385
44,2020-09-01,9,2020,Mortgage Backed Securities_Institutional Clients,1982.631949
8,2020-09-01,9,2020,Mortgage Backed Securities_Investment Dealers,1511.3193
80,2020-09-01,9,2020,Mortgage Backed Securities_Issuer,36.5338
68,2020-09-01,9,2020,Mortgage Backed Securities_Non-Residents,210.379605
56,2020-09-01,9,2020,Mortgage Backed Securities_Retail Clients,0.005
105,2020-10-01,10,2020,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,19.85
117,2020-10-01,10,2020,Asset-Backed Securities_Banks,12.5175
129,2020-10-01,10,2020,Asset-Backed Securities_Institutional Clients,625.782933
93,2020-10-01,10,2020,Asset-Backed Securities_Investment Dealers,30.872
165,2020-10-01,10,2020,Asset-Backed Securities_Issuer,0.0
153,2020-10-01,10,2020,Asset-Backed Securities_Non-Residents,38.682107
141,2020-10-01,10,2020,Asset-Backed Securities_Retail Clients,15.204
21,2020-10-01,10,2020,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,0
33,2020-10-01,10,2020,Mortgage Backed Securities_Banks,1333.756053
45,2020-10-01,10,2020,Mortgage Backed Securities_Institutional Clients,3223.688208
9,2020-10-01,10,2020,Mortgage Backed Securities_Investment Dealers,549.889059
81,2020-10-01,10,2020,Mortgage Backed Securities_Issuer,41.1759
69,2020-10-01,10,2020,Mortgage Backed Securities_Non-Residents,84.597838
57,2020-10-01,10,2020,Mortgage Backed Securities_Retail Clients,0
106,2020-11-01,11,2020,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,26
118,2020-11-01,11,2020,Asset-Backed Securities_Banks,2.6075
130,2020-11-01,11,2020,Asset-Backed Securities_Institutional Clients,362.790666
94,2020-11-01,11,2020,Asset-Backed Securities_Investment Dealers,7.503
166,2020-11-01,11,2020,Asset-Backed Securities_Issuer,0.0
154,2020-11-01,11,2020,Asset-Backed Securities_Non-Residents,114.25972
142,2020-11-01,11,2020,Asset-Backed Securities_Retail Clients,19.2707
22,2020-11-01,11,2020,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,2
34,2020-11-01,11,2020,Mortgage Backed Securities_Banks,1143.400219
46,2020-11-01,11,2020,Mortgage Backed Securities_Institutional Clients,1792.184802
10,2020-11-01,11,2020,Mortgage Backed Securities_Investment Dealers,531.860757
82,2020-11-01,11,2020,Mortgage Backed Securities_Issuer,48.9889
70,2020-11-01,11,2020,Mortgage Backed Securities_Non-Residents,24.52211
58,2020-11-01,11,2020,Mortgage Backed Securities_Retail Clients,0
107,2020-12-01,12,2020,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,23.9
119,2020-12-01,12,2020,Asset-Backed Securities_Banks,7.835
131,2020-12-01,12,2020,Asset-Backed Securities_Institutional Clients,508.744
95,2020-12-01,12,2020,Asset-Backed Securities_Investment Dealers,26.9215
167,2020-12-01,12,2020,Asset-Backed Securities_Issuer,10.0
155,2020-12-01,12,2020,Asset-Backed Securities_Non-Residents,302.751
143,2020-12-01,12,2020,Asset-Backed Securities_Retail Clients,0.156
23,2020-12-01,12,2020,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,0
35,2020-12-01,12,2020,Mortgage Backed Securities_Banks,282.549271
47,2020-12-01,12,2020,Mortgage Backed Securities_Institutional Clients,1462.423033
11,2020-12-01,12,2020,Mortgage Backed Securities_Investment Dealers,148.229126
83,2020-12-01,12,2020,Mortgage Backed Securities_Issuer,53.883954
71,2020-12-01,12,2020,Mortgage Backed Securities_Non-Residents,9.68142
59,2020-12-01,12,2020,Mortgage Backed Securities_Retail Clients,0
96,2021-01-01,1,2021,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,72.69
108,2021-01-01,1,2021,Asset-Backed Securities_Banks,11.4075
120,2021-01-01,1,2021,Asset-Backed Securities_Institutional Clients,548.349
84,2021-01-01,1,2021,Asset-Backed Securities_Investment Dealers,28.9785
156,2021-01-01,1,2021,Asset-Backed Securities_Issuer,25.0
144,2021-01-01,1,2021,Asset-Backed Securities_Non-Residents,58.535
132,2021-01-01,1,2021,Asset-Backed Securities_Retail Clients,1.2492
12,2021-01-01,1,2021,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,16
24,2021-01-01,1,2021,Mortgage Backed Securities_Banks,441.042833
36,2021-01-01,1,2021,Mortgage Backed Securities_Institutional Clients,4380.246361
0,2021-01-01,1,2021,Mortgage Backed Securities_Investment Dealers,288.928834
72,2021-01-01,1,2021,Mortgage Backed Securities_Issuer,62.6407
60,2021-01-01,1,2021,Mortgage Backed Securities_Non-Residents,21.92711
48,2021-01-01,1,2021,Mortgage Backed Securities_Retail Clients,1900.375324
97,2021-02-01,2,2021,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,42
109,2021-02-01,2,2021,Asset-Backed Securities_Banks,0.1
121,2021-02-01,2,2021,Asset-Backed Securities_Institutional Clients,440.224
85,2021-02-01,2,2021,Asset-Backed Securities_Investment Dealers,10.945
157,2021-02-01,2,2021,Asset-Backed Securities_Issuer,4.0
145,2021-02-01,2,2021,Asset-Backed Securities_Non-Residents,53.903
133,2021-02-01,2,2021,Asset-Backed Securities_Retail Clients,72.308
13,2021-02-01,2,2021,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,40
25,2021-02-01,2,2021,Mortgage Backed Securities_Banks,255.823014
37,2021-02-01,2,2021,Mortgage Backed Securities_Institutional Clients,1176.967307
1,2021-02-01,2,2021,Mortgage Backed Securities_Investment Dealers,180.390514
73,2021-02-01,2,2021,Mortgage Backed Securities_Issuer,48.5409
61,2021-02-01,2,2021,Mortgage Backed Securities_Non-Residents,2.137975
49,2021-02-01,2,2021,Mortgage Backed Securities_Retail Clients,114.623732
98,2021-03-01,3,2021,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,22
110,2021-03-01,3,2021,Asset-Backed Securities_Banks,27.4225
122,2021-03-01,3,2021,Asset-Backed Securities_Institutional Clients,572.119
86,2021-03-01,3,2021,Asset-Backed Securities_Investment Dealers,23.691
158,2021-03-01,3,2021,Asset-Backed Securities_Issuer,0.0
146,2021-03-01,3,2021,Asset-Backed Securities_Non-Residents,13.657456
134,2021-03-01,3,2021,Asset-Backed Securities_Retail Clients,13.6555
14,2021-03-01,3,2021,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,40
26,2021-03-01,3,2021,Mortgage Backed Securities_Banks,1770.589476
38,2021-03-01,3,2021,Mortgage Backed Securities_Institutional Clients,2361.93191
2,2021-03-01,3,2021,Mortgage Backed Securities_Investment Dealers,860.259861
74,2021-03-01,3,2021,Mortgage Backed Securities_Issuer,0
62,2021-03-01,3,2021,Mortgage Backed Securities_Non-Residents,111.283365
50,2021-03-01,3,2021,Mortgage Backed Securities_Retail Clients,6.795502
99,2021-04-01,4,2021,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,34
111,2021-04-01,4,2021,Asset-Backed Securities_Banks,2.672
123,2021-04-01,4,2021,Asset-Backed Securities_Institutional Clients,288.728
87,2021-04-01,4,2021,Asset-Backed Securities_Investment Dealers,15.445
159,2021-04-01,4,2021,Asset-Backed Securities_Issuer,0.0
147,2021-04-01,4,2021,Asset-Backed Securities_Non-Residents,31.218
135,2021-04-01,4,2021,Asset-Backed Securities_Retail Clients,3.322
15,2021-04-01,4,2021,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,16.6
27,2021-04-01,4,2021,Mortgage Backed Securities_Banks,1696.417055
39,2021-04-01,4,2021,Mortgage Backed Securities_Institutional Clients,2728.925148
3,2021-04-01,4,2021,Mortgage Backed Securities_Investment Dealers,700.110224
75,2021-04-01,4,2021,Mortgage Backed Securities_Issuer,0
63,2021-04-01,4,2021,Mortgage Backed Securities_Non-Residents,228.620789
51,2021-04-01,4,2021,Mortgage Backed Securities_Retail Clients,4.917887
100,2021-05-01,5,2021,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,7
112,2021-05-01,5,2021,Asset-Backed Securities_Banks,0
124,2021-05-01,5,2021,Asset-Backed Securities_Institutional Clients,392.941452
88,2021-05-01,5,2021,Asset-Backed Securities_Investment Dealers,21.2775
160,2021-05-01,5,2021,Asset-Backed Securities_Issuer,0.0
148,2021-05-01,5,2021,Asset-Backed Securities_Non-Residents,170.136
136,2021-05-01,5,2021,Asset-Backed Securities_Retail Clients,59.113
16,2021-05-01,5,2021,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,0
28,2021-05-01,5,2021,Mortgage Backed Securities_Banks,2112.633507
40,2021-05-01,5,2021,Mortgage Backed Securities_Institutional Clients,4372.949811
4,2021-05-01,5,2021,Mortgage Backed Securities_Investment Dealers,599.883118
76,2021-05-01,5,2021,Mortgage Backed Securities_Issuer,0
64,2021-05-01,5,2021,Mortgage Backed Securities_Non-Residents,2.908068
52,2021-05-01,5,2021,Mortgage Backed Securities_Retail Clients,0
101,2021-06-01,6,2021,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,11
113,2021-06-01,6,2021,Asset-Backed Securities_Banks,0.58
125,2021-06-01,6,2021,Asset-Backed Securities_Institutional Clients,1184.09153
89,2021-06-01,6,2021,Asset-Backed Securities_Investment Dealers,88.2515
161,2021-06-01,6,2021,Asset-Backed Securities_Issuer,0.0
149,2021-06-01,6,2021,Asset-Backed Securities_Non-Residents,137.056
137,2021-06-01,6,2021,Asset-Backed Securities_Retail Clients,6.560832
17,2021-06-01,6,2021,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,52
29,2021-06-01,6,2021,Mortgage Backed Securities_Banks,3536.308821
41,2021-06-01,6,2021,Mortgage Backed Securities_Institutional Clients,10563.126257
5,2021-06-01,6,2021,Mortgage Backed Securities_Investment Dealers,1587.182807
77,2021-06-01,6,2021,Mortgage Backed Securities_Issuer,0
65,2021-06-01,6,2021,Mortgage Backed Securities_Non-Residents,76.748388
53,2021-06-01,6,2021,Mortgage Backed Securities_Retail Clients,2.80065
102,2021-07-01,7,2021,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,6.4
114,2021-07-01,7,2021,Asset-Backed Securities_Banks,6.25
126,2021-07-01,7,2021,Asset-Backed Securities_Institutional Clients,254.114256
90,2021-07-01,7,2021,Asset-Backed Securities_Investment Dealers,11.1
162,2021-07-01,7,2021,Asset-Backed Securities_Issuer,0.0
150,2021-07-01,7,2021,Asset-Backed Securities_Non-Residents,14.366
138,2021-07-01,7,2021,Asset-Backed Securities_Retail Clients,0.956462
18,2021-07-01,7,2021,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,0
30,2021-07-01,7,2021,Mortgage Backed Securities_Banks,841.064891
42,2021-07-01,7,2021,Mortgage Backed Securities_Institutional Clients,2786.165486
6,2021-07-01,7,2021,Mortgage Backed Securities_Investment Dealers,628.990009
78,2021-07-01,7,2021,Mortgage Backed Securities_Issuer,0
66,2021-07-01,7,2021,Mortgage Backed Securities_Non-Residents,132.39907
54,2021-07-01,7,2021,Mortgage Backed Securities_Retail Clients,8.882777
103,2021-08-01,8,2021,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,8
115,2021-08-01,8,2021,Asset-Backed Securities_Banks,24.245
127,2021-08-01,8,2021,Asset-Backed Securities_Institutional Clients,524.009
91,2021-08-01,8,2021,Asset-Backed Securities_Investment Dealers,44.2765
163,2021-08-01,8,2021,Asset-Backed Securities_Issuer,0.0
151,2021-08-01,8,2021,Asset-Backed Securities_Non-Residents,21.713
139,2021-08-01,8,2021,Asset-Backed Securities_Retail Clients,7.816
19,2021-08-01,8,2021,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,0
31,2021-08-01,8,2021,Mortgage Backed Securities_Banks,1297.260326
43,2021-08-01,8,2021,Mortgage Backed Securities_Institutional Clients,2921.453703
7,2021-08-01,8,2021,Mortgage Backed Securities_Investment Dealers,990.978924
79,2021-08-01,8,2021,Mortgage Backed Securities_Issuer,0
67,2021-08-01,8,2021,Mortgage Backed Securities_Non-Residents,209.03955
55,2021-08-01,8,2021,Mortgage Backed Securities_Retail Clients,15.47617
104,2021-09-01,9,2021,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,42
116,2021-09-01,9,2021,Asset-Backed Securities_Banks,7.75
128,2021-09-01,9,2021,Asset-Backed Securities_Institutional Clients,571.345895
92,2021-09-01,9,2021,Asset-Backed Securities_Investment Dealers,8.6275
164,2021-09-01,9,2021,Asset-Backed Securities_Issuer,0.0
152,2021-09-01,9,2021,Asset-Backed Securities_Non-Residents,27.067
140,2021-09-01,9,2021,Asset-Backed Securities_Retail Clients,0.929028
20,2021-09-01,9,2021,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,0
32,2021-09-01,9,2021,Mortgage Backed Securities_Banks,1435.094346
44,2021-09-01,9,2021,Mortgage Backed Securities_Institutional Clients,4078.8277
8,2021-09-01,9,2021,Mortgage Backed Securities_Investment Dealers,968.68054
80,2021-09-01,9,2021,Mortgage Backed Securities_Issuer,0
68,2021-09-01,9,2021,Mortgage Backed Securities_Non-Residents,86.301419
56,2021-09-01,9,2021,Mortgage Backed Securities_Retail Clients,0
105,2021-10-01,10,2021,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,49.6
117,2021-10-01,10,2021,Asset-Backed Securities_Banks,0
129,2021-10-01,10,2021,Asset-Backed Securities_Institutional Clients,673.314
93,2021-10-01,10,2021,Asset-Backed Securities_Investment Dealers,29.5125
165,2021-10-01,10,2021,Asset-Backed Securities_Issuer,0.0
153,2021-10-01,10,2021,Asset-Backed Securities_Non-Residents,2.671
141,2021-10-01,10,2021,Asset-Backed Securities_Retail Clients,0.167276
21,2021-10-01,10,2021,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,42
33,2021-10-01,10,2021,Mortgage Backed Securities_Banks,949.120705
45,2021-10-01,10,2021,Mortgage Backed Securities_Institutional Clients,2351.345073
9,2021-10-01,10,2021,Mortgage Backed Securities_Investment Dealers,698.508176
81,2021-10-01,10,2021,Mortgage Backed Securities_Issuer,0
69,2021-10-01,10,2021,Mortgage Backed Securities_Non-Residents,12.36243
57,2021-10-01,10,2021,Mortgage Backed Securities_Retail Clients,0
106,2021-11-01,11,2021,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,36.8
118,2021-11-01,11,2021,Asset-Backed Securities_Banks,17.506
130,2021-11-01,11,2021,Asset-Backed Securities_Institutional Clients,511.598999
94,2021-11-01,11,2021,Asset-Backed Securities_Investment Dealers,34.6265
166,2021-11-01,11,2021,Asset-Backed Securities_Issuer,0.0
154,2021-11-01,11,2021,Asset-Backed Securities_Non-Residents,42.91
142,2021-11-01,11,2021,Asset-Backed Securities_Retail Clients,0.013
22,2021-11-01,11,2021,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,10
34,2021-11-01,11,2021,Mortgage Backed Securities_Banks,1357.548921
46,2021-11-01,11,2021,Mortgage Backed Securities_Institutional Clients,1689.96034
10,2021-11-01,11,2021,Mortgage Backed Securities_Investment Dealers,717.607476
82,2021-11-01,11,2021,Mortgage Backed Securities_Issuer,50
70,2021-11-01,11,2021,Mortgage Backed Securities_Non-Residents,53.710618
58,2021-11-01,11,2021,Mortgage Backed Securities_Retail Clients,10.24
107,2021-12-01,12,2021,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,0
119,2021-12-01,12,2021,Asset-Backed Securities_Banks,1.1075
131,2021-12-01,12,2021,Asset-Backed Securities_Institutional Clients,937.938
95,2021-12-01,12,2021,Asset-Backed Securities_Investment Dealers,31.7225
167,2021-12-01,12,2021,Asset-Backed Securities_Issuer,0.0
155,2021-12-01,12,2021,Asset-Backed Securities_Non-Residents,14.93
143,2021-12-01,12,2021,Asset-Backed Securities_Retail Clients,0.078
23,2021-12-01,12,2021,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,0
35,2021-12-01,12,2021,Mortgage Backed Securities_Banks,965.922643
47,2021-12-01,12,2021,Mortgage Backed Securities_Institutional Clients,2341.210545
11,2021-12-01,12,2021,Mortgage Backed Securities_Investment Dealers,886.451212
83,2021-12-01,12,2021,Mortgage Backed Securities_Issuer,0
71,2021-12-01,12,2021,Mortgage Backed Securities_Non-Residents,14.515379
59,2021-12-01,12,2021,Mortgage Backed Securities_Retail Clients,11.93309
96,2022-01-01,1,2022,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,18
108,2022-01-01,1,2022,Asset-Backed Securities_Banks,15.656
120,2022-01-01,1,2022,Asset-Backed Securities_Institutional Clients,590.941243
84,2022-01-01,1,2022,Asset-Backed Securities_Investment Dealers,25.396
156,2022-01-01,1,2022,Asset-Backed Securities_Issuer,0.0
144,2022-01-01,1,2022,Asset-Backed Securities_Non-Residents,2.585
132,2022-01-01,1,2022,Asset-Backed Securities_Retail Clients,4.608
12,2022-01-01,1,2022,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,20
24,2022-01-01,1,2022,Mortgage Backed Securities_Banks,779.385487
36,2022-01-01,1,2022,Mortgage Backed Securities_Institutional Clients,2851.659968
0,2022-01-01,1,2022,Mortgage Backed Securities_Investment Dealers,472.385605
72,2022-01-01,1,2022,Mortgage Backed Securities_Issuer,0
60,2022-01-01,1,2022,Mortgage Backed Securities_Non-Residents,13.804401
48,2022-01-01,1,2022,Mortgage Backed Securities_Retail Clients,0
97,2022-02-01,2,2022,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,3
109,2022-02-01,2,2022,Asset-Backed Securities_Banks,8.005
121,2022-02-01,2,2022,Asset-Backed Securities_Institutional Clients,1251.423
85,2022-02-01,2,2022,Asset-Backed Securities_Investment Dealers,13.6155
157,2022-02-01,2,2022,Asset-Backed Securities_Issuer,0.0
145,2022-02-01,2,2022,Asset-Backed Securities_Non-Residents,130.122
133,2022-02-01,2,2022,Asset-Backed Securities_Retail Clients,3.848
13,2022-02-01,2,2022,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,0
25,2022-02-01,2,2022,Mortgage Backed Securities_Banks,1789.142882
37,2022-02-01,2,2022,Mortgage Backed Securities_Institutional Clients,1883.484465
1,2022-02-01,2,2022,Mortgage Backed Securities_Investment Dealers,1142.253078
73,2022-02-01,2,2022,Mortgage Backed Securities_Issuer,0
61,2022-02-01,2,2022,Mortgage Backed Securities_Non-Residents,68.58843
49,2022-02-01,2,2022,Mortgage Backed Securities_Retail Clients,6.692
98,2022-03-01,3,2022,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,30
110,2022-03-01,3,2022,Asset-Backed Securities_Banks,4.9595
122,2022-03-01,3,2022,Asset-Backed Securities_Institutional Clients,988.04
86,2022-03-01,3,2022,Asset-Backed Securities_Investment Dealers,10.613
158,2022-03-01,3,2022,Asset-Backed Securities_Issuer,0.0
146,2022-03-01,3,2022,Asset-Backed Securities_Non-Residents,63.145
134,2022-03-01,3,2022,Asset-Backed Securities_Retail Clients,0.27
14,2022-03-01,3,2022,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,10
26,2022-03-01,3,2022,Mortgage Backed Securities_Banks,1079.759447
38,2022-03-01,3,2022,Mortgage Backed Securities_Institutional Clients,3426.820167
2,2022-03-01,3,2022,Mortgage Backed Securities_Investment Dealers,943.743862
74,2022-03-01,3,2022,Mortgage Backed Securities_Issuer,0
62,2022-03-01,3,2022,Mortgage Backed Securities_Non-Residents,11.116756
50,2022-03-01,3,2022,Mortgage Backed Securities_Retail Clients,0
99,2022-04-01,4,2022,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,30
111,2022-04-01,4,2022,Asset-Backed Securities_Banks,15.3725
123,2022-04-01,4,2022,Asset-Backed Securities_Institutional Clients,577.384
87,2022-04-01,4,2022,Asset-Backed Securities_Investment Dealers,18.701085
159,2022-04-01,4,2022,Asset-Backed Securities_Issuer,0.0
147,2022-04-01,4,2022,Asset-Backed Securities_Non-Residents,72.948
135,2022-04-01,4,2022,Asset-Backed Securities_Retail Clients,1.545
15,2022-04-01,4,2022,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,12
27,2022-04-01,4,2022,Mortgage Backed Securities_Banks,1696.052609
39,2022-04-01,4,2022,Mortgage Backed Securities_Institutional Clients,3746.624611
3,2022-04-01,4,2022,Mortgage Backed Securities_Investment Dealers,1372.604598
75,2022-04-01,4,2022,Mortgage Backed Securities_Issuer,0
63,2022-04-01,4,2022,Mortgage Backed Securities_Non-Residents,101.336849
51,2022-04-01,4,2022,Mortgage Backed Securities_Retail Clients,7.285
100,2022-05-01,5,2022,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,26
112,2022-05-01,5,2022,Asset-Backed Securities_Banks,13.55
124,2022-05-01,5,2022,Asset-Backed Securities_Institutional Clients,516.165
88,2022-05-01,5,2022,Asset-Backed Securities_Investment Dealers,34.902
160,2022-05-01,5,2022,Asset-Backed Securities_Issuer,0.0
148,2022-05-01,5,2022,Asset-Backed Securities_Non-Residents,2.485
136,2022-05-01,5,2022,Asset-Backed Securities_Retail Clients,0.187
16,2022-05-01,5,2022,Mortgage Backed Securities_Anonymous Systems: IDBBs and ATSs,10
28,2022-05-01,5,2022,Mortgage Backed Securities_Banks,913.170825
40,2022-05-01,5,2022,Mortgage Backed Securities_Institutional Clients,1636.489682
4,2022-05-01,5,2022,Mortgage Backed Securities_Investment Dealers,684.773947
76,2022-05-01,5,2022,Mortgage Backed Securities_Issuer,0
64,2022-05-01,5,2022,Mortgage Backed Securities_Non-Residents,27.21048
52,2022-05-01,5,2022,Mortgage Backed Securities_Retail Clients,2.44651
101,2022-06-01,6,2022,Asset-Backed Securities_Anonymous Systems: IDBBs and ATSs,63.6
113,2022-06-01,6,2022,Asset-Backed Securities_Banks,41.505
125,2022-06-01,6,2022,Asset-Backed Securities_Institutional Clients,1016.076448
89,2022-06-01,6,2022,Asset-Backed Securities_Investment Dealers,68.5125
161,2022-06-01,6,2022,Asset-Backed Securities_Issuer,0.0
